loan_id,customer_id,loan_type,loan_amount,interest_rate,start_date,status
L02373,C09933,Home,4791342.5,7.47,31-01-2025,Active
L02374,C07253,Personal,3063812.55,10.15,21-06-2024,Active
L02375,C06085,Home,1998777.88,12.35,14-04-2023,Closed
L02376,C04496,Personal,4458731.17,11.02,02-01-2023,Active
L02377,C07135,Personal,1217834.05,8.18,04-12-2021,Active
L02378,C06042,Home,836158.24,7.98,07-01-2022,Active
L02379,C09907,Home,2214896.24,11.76,14-01-2022,Active
L02380,C11847,Home,2032274.11,11.19,13-02-2025,Closed
L02381,C01597,Home,1086967.73,14.95,24-08-2021,Closed
L02382,C03332,Home,931818.99,10.36,11-12-2022,Closed
L02383,C01248,Car,4718204.52,9.66,30-10-2025,Active
L02384,C02088,Personal,3961699.42,12.03,08-01-2023,Active
L02385,C07275,Car,534885.4,13.76,27-09-2021,Active
L02386,C02239,Personal,3259020.44,9.07,20-07-2024,Closed
L02387,C09798,Car,3409916.79,9.23,05-02-2026,Closed
L02388,C08128,Personal,2008144.11,14.42,10-07-2024,Active
L02389,C08472,Car,3463536.14,13.76,25-09-2023,Active
L02390,C02078,Personal,2763594.51,7.66,14-08-2025,Active
L02391,C09716,Personal,3570925.88,9.45,07-05-2025,Active
L02392,C05590,Car,4840587.87,13.52,26-04-2023,Active
L02393,C03194,Personal,3509476.72,11.86,23-12-2022,Active
L02394,C02199,Car,1386682.94,10.44,05-04-2022,Closed
L02395,C02180,Car,1462613.19,10.44,03-06-2021,Closed
L02396,C03669,Car,2504184.65,9.4,10-01-2023,Active
L02397,C09051,Car,1249978.64,7.17,04-01-2025,Active
L02398,C03215,Personal,1823493.8,7.75,25-11-2021,Closed
L02399,C01382,Home,2859130.79,11.33,09-09-2023,Closed
L02400,C02081,Car,2402922.23,11.07,17-04-2022,Active
L02401,C05495,Personal,2773624.14,8.19,28-02-2025,Closed
L02402,C11505,Home,1729233.49,9.98,30-03-2023,Closed
L02403,C06158,Personal,3945382.65,14.42,02-11-2025,Closed
L02404,C09992,Personal,2578818.36,12.3,23-05-2021,Active
L02405,C08836,Personal,3290579.67,14.86,09-07-2023,Active
L02406,C01756,Home,4612962.01,10.3,01-06-2023,Closed
L02407,C11039,Personal,2651487.07,14.55,20-11-2025,Active
L02408,C07738,Home,1017798.36,8.94,18-07-2024,Closed
L02409,C02965,Personal,4183134.17,8.68,04-12-2022,Closed
L02410,C00730,Home,4147228.97,7.81,16-12-2023,Active
L02411,C02485,Home,3962692.84,8.52,13-08-2022,Active
L02412,C04037,Home,3155958.23,7.71,28-07-2022,Closed
L02413,C03885,Personal,284674.22,13.79,26-08-2024,Active
L02414,C00947,Personal,1860309.68,8.77,02-12-2022,Active
L02415,C02892,Car,4267856.43,8.37,12-07-2022,Closed
L02416,C05418,Car,2015584.11,7.06,24-01-2022,Active
L02417,C02601,Car,4541563.06,7.94,28-11-2023,Active
L02418,C10286,Personal,1447640.35,7.16,23-07-2021,Active
L02419,C01720,Personal,4471706.13,9.27,04-11-2024,Closed
L02420,C09869,Car,3438817.04,11.63,09-10-2022,Closed
L02421,C02395,Personal,747137.81,11.13,07-03-2023,Active
L02422,C06985,Personal,1527702.73,8.81,08-10-2021,Active
L02423,C11624,Personal,3276175.26,13.13,02-11-2023,Closed
L02424,C05981,Home,2746636.35,11.22,19-08-2021,Closed
L02425,C03329,Home,2845759.71,11.8,03-08-2023,Closed
L02426,C06715,Personal,1387818.82,10.88,02-08-2021,Closed
L02427,C03870,Home,2832711.21,11.79,10-09-2023,Active
L02428,C07351,Car,4706371.27,8.69,20-05-2025,Closed
L02429,C10169,Car,2731743.32,14.47,14-12-2022,Closed
L02430,C09684,Car,4270679.2,9.41,21-05-2022,Closed
L02431,C01313,Car,1286868.47,11.5,27-12-2023,Closed
L02432,C11204,Car,4469993.82,13.5,08-02-2025,Closed
L02433,C10825,Home,2761391.16,7.41,25-01-2024,Closed
L02434,C06076,Personal,1523452.87,8.6,24-07-2025,Closed
L02435,C06510,Personal,2555832.39,8.1,06-12-2023,Closed
L02436,C11018,Home,1216951.25,10.42,26-07-2022,Active
L02437,C06297,Car,3973031.84,12.78,09-03-2024,Active
L02438,C06236,Personal,4974319.59,13.58,03-08-2022,Active
L02439,C11865,Personal,3557308.88,8.91,09-12-2025,Active
L02440,C10281,Personal,4874802.2,11.07,30-09-2025,Active
L02441,C03329,Car,2033252.84,7.46,05-09-2021,Closed
L02442,C08132,Home,537060.01,9.19,26-10-2024,Active
L02443,C04806,Home,3185520.75,13.41,14-07-2023,Closed
L02444,C04540,Car,933077.03,7.79,24-11-2021,Closed
L02445,C09642,Car,2476878.81,10.23,21-10-2024,Active
L02446,C10293,Home,3017203.3,10.38,01-03-2025,Closed
L02447,C08449,Car,2839229.52,14.52,06-02-2025,Closed
L02448,C05492,Personal,1689220.44,13.47,18-10-2025,Active
L02449,C04461,Home,1156840.3,10.12,24-11-2025,Active
L02450,C08391,Home,2856907.81,11.42,22-07-2022,Active
L02451,C01361,Personal,4036574.57,7.53,18-01-2025,Active
L02452,C05314,Car,3682063.83,7.66,17-05-2023,Closed
L02453,C01860,Car,3354189.48,14.19,15-07-2024,Closed
L02454,C00903,Car,2251820.93,7.81,17-06-2021,Closed
L02455,C02219,Personal,4077663.01,10.35,11-01-2022,Active
L02456,C09029,Car,1176134.81,14.55,02-05-2023,Active
L02457,C02830,Personal,955975.53,10.68,18-12-2021,Active
L02458,C05349,Home,2286099.38,11.59,24-02-2023,Closed
L02459,C06445,Home,2659713.45,9.57,21-05-2023,Closed
L02460,C11164,Home,4684928.28,10.28,05-10-2022,Active
L02461,C00720,Personal,201481.21,9.01,15-10-2021,Closed
L02462,C11274,Home,2361649.6,10.57,16-11-2024,Closed
L02463,C02130,Home,3099052.59,10.51,13-01-2024,Active
L02464,C03465,Home,966338.87,12.02,07-07-2023,Closed
L02465,C06122,Home,4763688.94,14.45,11-10-2023,Closed
L02466,C10162,Home,-2729131.1,14.96,18-05-2022,Active
L02467,C02295,Home,398807.23,7.11,19-03-2023,Closed
L02468,C10419,Home,2250225.35,9.21,21-12-2023,Active
L02469,C08389,Personal,4950274.53,10.62,25-04-2025,Active
L02470,C10892,Personal,3048341.3,14.64,28-04-2024,Active
L02471,C05046,Home,1095832.83,12.5,13-08-2024,Closed
L02472,C06888,Personal,4189497.15,10.2,25-01-2024,Closed
L02473,C05612,Personal,2092795.78,8.11,29-01-2022,Active
L02474,C07920,Home,4782114.62,11.25,20-06-2024,Active
L02475,C01681,Car,305545.16,10.97,16-07-2022,Active
L02476,C06708,Car,2174539.55,7.79,21-01-2023,Closed
L02477,C09102,Personal,3077618.71,11.98,29-06-2022,Active
L02478,C02622,Car,1979065.51,13.44,07-02-2026,Closed
L02479,C03210,Car,4485205.61,10.41,27-11-2022,Closed
L02480,C08595,Car,199885.34,12.53,13-05-2025,Active
L02481,C07308,Home,3751411.36,14.27,31-10-2021,Active
L02482,C08176,Personal,4565625.68,8.21,03-06-2024,Closed
L02483,C10562,Car,1053708.53,13.42,10-10-2024,Closed
L02484,C10349,Car,2674296.44,7.06,18-04-2025,Closed
L02485,C00890,Home,1495538.41,14.96,12-04-2023,Active
L02486,C10040,Personal,1357131.11,13.73,10-12-2024,Closed
L02487,C04151,Personal,3465152.91,12.91,11-02-2025,Closed
L02488,C00047,Car,3244848.38,12.44,05-07-2025,Closed
L02489,C01815,Home,3568566.82,14.93,24-01-2022,Active
L02490,C03976,Home,1714888.26,10.71,10-02-2026,Closed
L02491,C00909,Personal,3919124.06,10.59,11-11-2024,Closed
L02492,C10745,Home,1668178.8,12.99,16-04-2025,Active
L02493,C09065,Personal,-4602479.08,13.06,21-08-2022,Closed
L02494,C04826,Personal,1335619.3,13.01,10-11-2022,Active
L02495,C01525,Home,4825946.64,8.44,20-09-2022,Active
L02496,C02089,Personal,2528176.67,11.77,14-06-2024,Closed
L02497,C04791,Car,2328942.83,9.64,29-03-2022,Closed
L02498,C02789,Car,1878878.6,13.12,16-08-2022,Closed
L02499,C06103,Home,345951.98,11.36,03-07-2025,Active
L02500,C01417,Personal,4209473.95,7.16,26-11-2022,Closed
L02501,C07776,Car,3744588.76,14.53,25-12-2024,Active
L02502,C10945,Home,2505438.95,7.8,14-03-2024,Active
L02503,C09403,Car,1873940.75,8.46,13-02-2025,Closed
L02504,C05403,Personal,1516508,14.82,28-11-2024,Closed
L02505,C02238,Car,1628312.3,12.75,28-07-2021,Active
L02506,C08325,Personal,3893160.85,13.52,23-06-2025,Active
L02507,C02681,Home,4096600.85,9.09,29-02-2024,Closed
L02508,C11280,Car,3726063.12,12.84,09-12-2024,Closed
L02509,C09421,Car,-921375.21,7.82,08-09-2022,Closed
L02510,C07406,Home,1000029.08,9.97,17-08-2024,Active
L02511,C02036,Personal,4304939.7,7.65,01-12-2021,Closed
L02512,C00668,Home,66705.86,10.26,09-03-2024,Active
L02513,C04921,Car,2362302.89,11.06,02-08-2022,Active
L02514,C09654,Home,3964740.29,8.74,20-09-2024,Active
L02515,C02243,Home,2562908.31,14.59,08-01-2026,Active
L02516,C01789,Personal,1006523.64,10.46,20-01-2024,Closed
L02517,C10765,Car,1040059.19,9.26,23-09-2021,Closed
L02518,C05846,Car,1904704.02,7.85,28-12-2023,Active
L02519,C06977,Car,4876097.91,13.23,09-12-2022,Active
L02520,C08322,Home,4547999.97,11.81,22-12-2022,Active
L02521,C01918,Car,1100077.53,14.99,14-03-2026,Closed
L02522,C11015,Personal,1305747.37,8.9,18-11-2025,Closed
L02523,C04654,Car,1919520.77,14.07,14-04-2023,Closed
L02524,C10852,Personal,334996.34,12.2,08-08-2022,Closed
L02525,C09608,Home,137891.97,12.5,21-02-2023,Active
L02526,C09983,Car,3118545.31,10.51,12-06-2022,Closed
L02527,C02972,Car,849531.01,12.94,12-11-2024,Closed
L02528,C03407,Personal,1997632.78,7.12,10-03-2024,Active
L02529,C07225,Home,4122348.56,14.26,31-08-2021,Closed
L02530,C04753,Personal,389217.12,7.77,12-12-2021,Closed
L02531,C03402,Car,1200726.67,10.92,27-11-2023,Active
L02532,C11393,Personal,2768635.56,10.51,22-12-2022,Closed
L02533,C03919,Personal,944366.25,8.18,07-11-2023,Closed
L02534,C06733,Car,399021.64,8.57,18-09-2025,Closed
L02535,C10947,Personal,2179038.2,8.8,04-10-2023,Active
L02536,C03665,Car,234920.83,9.11,23-10-2023,Closed
L02537,C04866,Home,2697229.35,12.32,17-03-2023,Closed
L02538,C11160,Home,3421403.61,12.37,08-10-2021,Closed
L02539,C03929,Home,4856252.08,12.78,04-11-2022,Active
L02540,C05913,Car,4489101.56,7.52,20-02-2023,Closed
L02541,C04168,Personal,2999808.29,7.53,24-02-2026,Active
L02542,C01777,Personal,4023684.42,7.25,09-09-2023,Active
L02543,C08352,Home,148287.15,12.75,06-01-2023,Closed
L02544,C10608,Car,3640019.85,13.93,29-04-2024,Closed
L02545,C08786,Personal,1001744.81,14.67,15-11-2023,Closed
L02546,C00649,Car,4021794.66,12.47,23-05-2021,Closed
L02547,C03433,Home,3434896.15,10.08,24-11-2022,Active
L02548,C09528,Personal,1607934.89,10.11,29-10-2024,Closed
L02549,C03595,Home,2803261.24,11.56,20-03-2025,Closed
L02550,C02423,Car,1006351.83,13.59,04-02-2025,Closed
L02551,C02895,Car,1492208.36,9.68,25-09-2021,Active
L02552,C01267,Home,1748463.72,11.97,16-05-2022,Active
L02553,C09884,Home,3132620.33,7.25,05-04-2022,Closed
L02554,C04259,Personal,4109139.79,10.11,16-05-2024,Active
L02555,C09460,Home,835244.31,10.42,11-03-2023,Closed
L02556,C00261,Personal,4329366.69,13.27,19-02-2022,Active
L02557,C06894,Personal,2507275.45,10.28,01-01-2024,Closed
L02558,C02177,Car,2748366.32,12.33,07-02-2026,Closed
L02559,C01788,Car,1598461.97,14.54,08-10-2021,Closed
L02560,C02467,Personal,4003542.99,8.89,18-03-2024,Closed
L02561,C05055,Personal,3182344.7,7.24,24-11-2023,Active
L02562,C00106,Personal,3914264.09,13.74,14-07-2023,Closed
L02563,C08560,Car,2913036.81,8.63,11-04-2024,Closed
L02564,C06504,Personal,931366.73,9.39,02-12-2022,Active
L02565,C05322,Car,4319407.07,11.4,19-05-2023,Closed
L02566,C10665,Car,4406315.92,9.79,25-04-2022,Active
L02567,C07172,Personal,3472421.08,7.77,31-03-2025,Closed
L02568,C01958,Home,1594812.86,14.11,19-11-2022,Active
L02569,C10990,Home,1799745.3,7.89,11-05-2022,Active
L02570,C08294,Home,4499754.65,14.28,19-10-2025,Closed
L02571,C05273,Personal,2580407.75,10.55,21-08-2025,Closed
L02572,C00086,Home,3169343.91,12.24,05-11-2025,Active
L02573,C03068,Car,3958779.83,8.49,16-06-2024,Active
L02574,C02753,Home,2153978.48,13.53,28-01-2023,Active
L02575,C08041,Personal,3840833.21,7.3,20-10-2025,Active
L02576,C06957,Car,3112333.01,10.31,23-02-2023,Closed
L02577,C07932,Personal,1667367.72,11.79,21-11-2025,Closed
L02578,C01472,Personal,3361293.28,12.4,25-03-2023,Active
L02579,C07540,Car,2349061.26,8.76,29-04-2025,Active
L02580,C01850,Car,2203817.7,8.49,01-07-2023,Active
L02581,C06561,Personal,4709915.36,9.22,22-06-2024,Closed
L02582,C07711,Car,197211.98,14.88,12-02-2024,Closed
L02583,C00990,Car,2583709.67,9.89,05-04-2025,Closed
L02584,C02524,Personal,2588530.76,9.42,24-07-2024,Active
L02585,C11596,Car,3207918.35,12.23,21-05-2024,Closed
L02586,C07710,Personal,4551925.96,11.36,03-10-2023,Closed
L02587,C10290,Home,2422966.75,10.43,13-05-2024,Closed
L02588,C11453,Car,3958345.79,12.07,05-07-2023,Closed
L02589,C06858,Personal,1762263.96,8.68,30-05-2025,Active
L02590,C09638,Personal,400853.82,14.31,14-06-2024,Active
L02591,C01863,Personal,2787670.76,14.29,15-10-2022,Closed
L02592,C08285,Personal,1300348.77,13.69,25-10-2025,Closed
L02593,C01314,Car,1466565.05,10.78,12-07-2025,Active
L02594,C04352,Personal,1908201.91,12.44,09-02-2026,Closed
L02595,C06750,Home,3707500.36,8.63,27-05-2025,Active
L02596,C05964,Car,2046559.02,8.75,19-02-2025,Active
L02597,C03648,Personal,3954269.42,14.16,23-01-2026,Closed
L02598,C04476,Personal,320475.94,13.81,28-09-2023,Closed
L02599,C07929,Personal,4893334.47,7.66,22-02-2026,Closed
L02600,C01144,Home,3974392.11,8.82,23-10-2025,Active
L02601,C05969,Personal,2284641.87,12.93,28-04-2024,Closed
L02602,C04051,Personal,-3770025.97,8.93,23-04-2026,Closed
L02603,C05529,Home,2752491.99,12.53,12-11-2024,Closed
L02604,C04474,Car,843261.91,9.92,22-04-2024,Active
L02605,C11827,Home,3930557.2,11.38,14-06-2022,Active
L02606,C05721,Home,3301368.83,8.98,10-09-2025,Closed
L02607,C05662,Car,2614833.08,13.11,26-03-2022,Closed
L02608,C02984,Car,497453.96,10.42,09-09-2022,Active
L02609,C04062,Personal,4306372.55,13.8,14-03-2026,Active
L02610,C06696,Home,2903527.08,13.07,29-04-2023,Closed
L02611,C10243,Car,2865255.31,12.79,07-03-2024,Closed
L02612,C09165,Personal,2299740.11,8.58,27-07-2023,Active
L02613,C04849,Personal,3968133.09,10.91,22-03-2026,Closed
L02614,C03376,Personal,329639.35,11.32,18-06-2024,Closed
L02615,C08621,Home,4902083.54,10.28,21-06-2023,Closed
L02616,C07235,Car,4647241.8,10.53,08-04-2026,Active
L02617,C03124,Home,-3350740.29,9.93,26-03-2024,Active
L02618,C01017,Home,4269650.22,13.08,21-08-2021,Active
L02619,C03681,Car,1006140.02,14.27,24-08-2022,Active
L02620,C10059,Home,914207.4,11.02,29-06-2025,Closed
L02621,C07109,Home,396408.13,9.63,06-12-2022,Closed
L02622,C01930,Car,2587599.5,10.94,19-05-2023,Closed
L02623,C03945,Home,2157708.42,9.34,16-09-2024,Closed
L02624,C06338,Car,1475782.02,11.66,21-10-2021,Closed
L02625,C01581,Car,882772.93,8.51,25-06-2023,Active
L02626,C04819,Car,1772493.39,14.52,14-02-2024,Closed
L02627,C10859,Personal,1481521.25,14.16,12-08-2022,Active
L02628,C05676,Personal,4346918.52,7.91,22-05-2024,Active
L02629,C01779,Personal,3605594.2,8.73,01-06-2021,Closed
L02630,C07049,Home,3706020.94,8.77,14-05-2022,Closed
L02631,C00021,Car,3184262.42,8.32,23-06-2025,Active
L02632,C00847,Personal,4745998.34,14.21,21-09-2021,Closed
L02633,C07874,Personal,379411.07,11.46,17-12-2023,Active
L02634,C11273,Home,-367612.42,13.19,03-03-2024,Active
L02635,C03963,Car,1881793.8,13.08,13-09-2023,Active
L02636,C09556,Home,3462054.63,11.3,17-12-2022,Closed
L02637,C08972,Personal,4390019.1,12.53,03-01-2025,Active
L02638,C10074,Personal,522251.42,14.1,14-11-2025,Closed
L02639,C07214,Car,3257072.65,10.19,15-03-2026,Active
L02640,C05557,Car,3061714.18,10.32,18-05-2024,Active
L02641,C05907,Personal,4561268.73,13.25,04-11-2025,Closed
L02642,C10678,Car,682042.17,9.61,30-12-2023,Active
L02643,C03858,Home,496319.36,11.08,29-05-2024,Active
L02644,C01141,Car,1116110.11,13.01,08-11-2024,Active
L02645,C11091,Home,831771.89,13.54,02-12-2022,Closed
L02646,C03516,Home,3087986.53,11.46,11-11-2022,Active
L02647,C05090,Car,2875080.94,8.4,06-02-2025,Active
L02648,C10500,Car,1823675.89,13.49,19-06-2023,Active
L02649,C02467,Car,2229885.87,10.85,10-07-2022,Active
L02650,C09753,Personal,3412197.51,12.82,15-06-2025,Closed
L02651,C05234,Car,4025988.14,10.43,08-10-2025,Active
L02652,C05101,Car,230334,7.66,15-09-2025,Closed
L02653,C01260,Home,4573826.26,12.33,08-12-2022,Closed
L02654,C06677,Car,543691.85,8.89,18-06-2021,Closed
L02655,C03400,Car,1919929.91,12.81,22-07-2022,Closed
L02656,C05910,Personal,2827937.99,11.64,16-04-2026,Active
L02657,C06654,Home,3675700.68,12.29,11-05-2025,Closed
L02658,C05462,Home,1806302.97,8.38,22-01-2022,Active
L02659,C02454,Car,1406368.55,11.8,22-08-2025,Closed
L02660,C08807,Home,4647389.34,10,06-05-2024,Active
L02661,C07903,Car,1203932.87,7.86,24-04-2023,Closed
L02662,C09725,Home,3080988.34,8.59,07-06-2024,Active
L02663,C09743,Car,2662509.9,11.08,18-09-2025,Closed
L02664,C11200,Home,2549906.92,8.83,13-03-2023,Active
L02665,C11556,Home,3260184.6,8.49,08-11-2025,Active
L02666,C11314,Car,-77600.98,8.59,24-11-2024,Active
L02667,C00763,Car,4254355.94,12.98,03-08-2025,Active
L02668,C07817,Home,4049029.86,9.51,27-11-2021,Closed
L02669,C07271,Personal,1612933.57,12.35,21-04-2022,Active
L02670,C00472,Car,2726644.61,8.83,14-06-2024,Active
L02671,C05987,Personal,-2689032.31,12.41,21-06-2021,Closed
L02672,C01512,Car,4601077.2,14.22,20-05-2022,Closed
L02673,C00942,Home,1471631.97,14.23,19-03-2024,Closed
L02674,C00717,Home,3191231.04,14.81,06-12-2021,Closed
L02675,C11302,Car,2335845.19,14.41,03-09-2022,Closed
L02676,C01152,Personal,-614240.13,7.03,21-03-2025,Closed
L02677,C06235,Personal,969881.71,10.1,10-03-2023,Active
L02678,C04353,Car,3750962.6,14.19,21-12-2021,Active
L02679,C06852,Car,4884984.53,9.31,23-08-2023,Active
L02680,C07130,Home,1144408.2,10.28,19-09-2022,Active
L02681,C09292,Personal,4801448.46,13.34,11-05-2023,Closed
L02682,C01171,Personal,3662514.87,7.24,22-11-2023,Closed
L02683,C06494,Car,2337758.16,13.04,24-07-2025,Closed
L02684,C02111,Car,2972087.62,14.32,05-12-2025,Active
L02685,C03589,Car,1375708.36,10.57,10-12-2024,Active
L02686,C08329,Home,467620.55,9.13,19-09-2024,Active
L02687,C08301,Car,4620372.64,12.68,05-09-2025,Active
L02688,C05389,Personal,4152660.99,11.12,16-11-2024,Closed
L02689,C06607,Car,653216.83,9.93,19-06-2022,Active
L02690,C01710,Home,2252552.72,7.96,30-03-2025,Closed
L02691,C02064,Home,1309109.55,9.29,17-08-2022,Closed
L02692,C09559,Car,824369.52,10.55,12-08-2021,Active
L02693,C01419,Car,694172.65,13.08,07-07-2022,Active
L02694,C03963,Home,4887863.02,13.02,05-03-2025,Closed
L02695,C11880,Personal,3452375.16,11.12,27-03-2025,Active
L02696,C00747,Personal,568543.44,10.29,15-01-2026,Closed
L02697,C00256,Personal,3983065.91,11.13,11-04-2022,Active
L02698,C08957,Home,4922886.88,9.8,18-12-2025,Active
L02699,C01425,Personal,3443644.17,11.43,06-09-2021,Closed
L02700,C01011,Home,523739.36,11.3,19-11-2023,Closed
L02701,C05117,Home,252527.33,8.35,25-08-2024,Closed
L02702,C05352,Home,4564068.93,9.69,15-11-2023,Closed
L02703,C10745,Personal,171582.53,11.78,08-06-2022,Closed
L02704,C07448,Car,857482.48,13.94,03-01-2025,Closed
L02705,C11279,Home,2909724.22,10.17,07-06-2023,Active
L02706,C00828,Personal,2785902.37,14.43,01-05-2021,Active
L02707,C10208,Car,3540603.52,7.44,12-04-2023,Active
L02708,C10307,Car,2582544.85,7.48,21-09-2021,Active
L02709,C11898,Home,98022.89,11.7,12-09-2023,Active
L02710,C03429,Personal,1846106.36,10.89,12-02-2024,Active
L02711,C07652,Personal,496534.6,9.61,08-07-2024,Active
L02712,C02742,Personal,4398284.71,8.02,19-10-2022,Active
L02713,C07594,Personal,1768085.11,9.1,14-02-2022,Closed
L02714,C07885,Home,4830556.04,7.43,27-04-2023,Closed
L02715,C08953,Car,2784641.87,10.74,17-06-2022,Closed
L02716,C00156,Personal,1748112.11,7.31,12-01-2025,Active
L02717,C07733,Personal,4996901.7,9.33,05-11-2025,Active
L02718,C04793,Home,3316947.79,11.03,13-02-2023,Active
L02719,C08923,Car,995127.52,13.72,26-09-2023,Active
L02720,C01808,Personal,3771795.44,13.37,02-02-2023,Closed
L02721,C08234,Home,499294.06,14.89,21-01-2026,Active
L02722,C08655,Car,420078.61,14,01-10-2022,Closed
L02723,C07903,Personal,965956.33,7.55,10-07-2025,Active
L02724,C02281,Personal,1403563.56,10.85,22-05-2021,Closed
L02725,C03506,Personal,4477156.99,14.15,01-09-2021,Active
L02726,C05929,Personal,1350305.76,9.87,11-05-2025,Active
L02727,C08703,Personal,3307863.99,13.67,18-11-2022,Active
L02728,C04627,Personal,4351831.41,10.83,28-06-2021,Active
L02729,C11401,Personal,953096.02,9.99,08-07-2021,Closed
L02730,C00465,Personal,4497671.85,10.04,02-07-2022,Closed
L02731,C06962,Home,2934517.48,7.93,15-07-2022,Closed
L02732,C11428,Car,360732.93,7.91,04-05-2023,Active
L02733,C04256,Home,4288070.44,11.11,24-01-2026,Active
L02734,C11275,Personal,1022801.63,8.98,27-10-2024,Closed
L02735,C02660,Personal,2682043.59,9.25,10-08-2021,Closed
L02736,C07208,Car,576537.73,14.9,22-12-2025,Active
L02737,C02357,Personal,872859.67,10.79,27-04-2022,Active
L02738,C09742,Car,1987163.9,7.89,17-10-2024,Active
L02739,C06931,Car,1383507.3,12.38,11-11-2024,Closed
L02740,C11522,Home,3846352.01,14.25,06-11-2024,Closed
L02741,C05565,Home,2829611.47,14.44,24-10-2022,Closed
L02742,C00131,Home,4847535.86,10.23,22-09-2025,Active
L02743,C05220,Home,2014831.98,8.67,12-02-2022,Active
L02744,C07689,Home,431098.46,12.12,09-11-2022,Closed
L02745,C10340,Personal,3221941.92,13.71,05-09-2025,Active
L02746,C08838,Home,3853276.19,12.52,08-08-2021,Active
