customer_id,loan_amount,balance
C11160,4289274.53,197980.14
C09055,1771810.47,23698.46
C09055,1771810.47,103681.01
C08281,2972204.54,51294.82
C06708,4331494.81,87683.45
C03490,760512.15,1520.0
C08950,4358465.77,-285872.26
C08950,4358465.77,123401.63
C10313,4472348.04,404494.66
C09236,3445756.23,222660.79
C07205,121883.08,-270857.77
C08230,3257890.37,23404.36
C10045,3432525.31,64451.19
C01353,4752345.33,233425.08
C01353,4752345.33,290275.39
C03999,4216975.18,12826.59
C03999,4216975.18,381010.31
C03465,2486305.66,29052.04
C08604,1511125.8,51438.03
C06950,3322717.16,127692.35
C01081,3940911.77,149056.58
C03050,2448443.5,13739.27
C03050,2448443.5,119407.8
C09336,3905386.91,389343.1
C10318,3063384.33,12235.32
C07421,2386378.15,26751.17
C07421,2386378.15,129337.38
C03328,2443693.05,7656.11
C05231,4687968.18,292443.52
C08745,3106092.53,230044.73
C11138,3817331.64,119573.75
C00372,4187473.47,313712.11
C11356,3919374.9,130036.93
C05291,4371977.12,17764.32
C05291,4371977.12,301600.8
C05291,4371977.12,346282.45
C02808,2183916.07,178395.12
C07876,4887014.83,96762.55
C07876,4887014.83,304694.53
C07435,1307994.93,116791.76
C04216,3112113.46,166257.55
C03021,2524932.49,112739.88
C08707,4354180.23,247937.05
C09091,3253475.21,27146.46
C09091,3253475.21,188454.21
C09129,3712417.35,131628.53
C09129,3712417.35,170654.0
C02449,1740119.04,141939.05
C02449,1740119.04,172996.92
C05913,2879523.55,-382919.38
C08401,4359154.55,261659.9
C01674,4000297.06,75452.53
C03036,2285429.66,52937.83
C08827,-1718511.02,-318190.32
C11866,3131775.61,301361.38
C09404,2920568.01,125492.7
C10870,3943075.68,302491.42
C09529,631622.6,22274.24
C11841,2350084.46,135547.42
C01143,3978979.04,368703.24
C08916,4154735.24,96449.91
C08916,4154735.24,355052.32
C05299,4617296.79,389938.98
C02806,3676060.56,278440.01
C08435,1236978.5,41928.06
C10073,4237930.58,-319000.04
C10073,4237930.58,85158.64
C10073,4237930.58,252023.07
C10073,4237930.58,263811.76
C01952,1622933.57,13268.43
C02082,2018322.94,29649.88
C02082,2018322.94,46811.47
C02082,2018322.94,198996.2
C04167,4366185.11,328948.89
C01115,3610740.29,335181.21
C01838,3289441.19,195622.08
C06758,4624631.14,-192255.82
C06758,4624631.14,155645.51
C06758,4624631.14,392673.28
C06758,4624631.14,455790.16
C06068,2743970.26,193960.54
C01197,4946621.43,211027.29
C04049,4789842.22,35062.54
C04049,4789842.22,232480.05
C04049,4789842.22,281435.35
C01138,2064592.49,133671.97
C07561,2221409.86,59668.09
C08284,2045615.56,121059.74
C10650,4764442.84,281859.49
C01695,4200466.01,169314.7
C01695,4200466.01,248682.61
C01475,4954893.1,29951.95
C01475,4954893.1,86460.43
C08471,242708.21,17351.32
C11684,4201325.18,177176.44
C01640,2721760.04,161015.5
C05624,4379867.73,142018.28
C07708,735883.01,19673.66
C11141,4453217.67,187354.99
C03539,3721727.41,258987.5
C03539,3721727.41,327994.27
C02239,856497.16,12671.86
C08238,3059736.79,153361.28
C08238,3059736.79,187195.31
C00672,3795094.44,39995.4
C00672,3795094.44,142610.86
C07601,773336.21,52559.02
C05528,940855.74,71169.25
C09737,2017232.62,6536.65
C10652,4220580.92,304239.07
C08806,3221308.31,21781.95
C08806,3221308.31,137912.53
C08806,3221308.31,178978.35
C08806,3221308.31,181138.52
C11928,4759616.34,210506.73
C11928,4759616.34,441783.89
C06208,3009860.04,51704.92
C08178,2807154.74,140158.68
C07149,1088851.44,6107.16
C07149,1088851.44,30859.49
C09686,4924287.53,74150.78
C00359,2255241.52,202863.91
C09824,2714812.87,118466.34
C09824,2714812.87,151381.74
C11684,2189952.84,177176.44
C02978,2029692.15,127720.2
C07489,4399708.63,32519.35
C08618,1889929.32,40152.53
C01917,4018972.62,89701.24
C01917,4018972.62,274811.15
C07457,3680895.54,338166.2
C02778,3979804.41,372577.51
C02778,3979804.41,394269.19
C10835,3361109.6,137827.2
C09136,2156827.36,122483.68
C01201,1599199.91,83875.63
C01201,1599199.91,119636.35
C07891,3015909.58,35155.88
C07891,3015909.58,89187.57
C04827,4936481.03,320022.95
C08151,2089144.56,182673.42
C01982,4488050.16,157948.21
C01982,4488050.16,388830.2
C04098,1841314.17,165653.33
C05302,4963419.37,270881.02
C03059,1347513.5,5004.71
C03059,1347513.5,37337.46
C05398,2390475.43,236230.47
C02765,4825717.37,53154.41
C02765,4825717.37,200044.94
C00466,4934241.66,208151.99
C00466,4934241.66,234781.5
C00466,4934241.66,488750.42
C11302,4057001.49,6488.78
C11302,4057001.49,33217.26
C11302,4057001.49,169481.62
C00308,4892038.8,104556.29
C08086,3806049.75,345956.07
C07217,3452703.67,272256.86
C08612,4610267.35,192353.54
C08612,4610267.35,201946.14
C01690,4939298.87,201401.19
C07806,4704284.84,115640.53
C07806,4704284.84,177529.75
C07806,4704284.84,243042.38
C08264,4734510.74,69234.74
C08264,4734510.74,170811.77
C08427,1085341.73,-436079.5
C11736,4887197.14,418856.73
C06192,2472222.62,123278.13
C05304,4197762.64,374499.24
C11080,3481688.81,161361.12
C11941,3203725.46,158976.85
C03659,3450426.17,339604.27
C01284,4715483.31,371682.1
C02036,4277814.07,324382.46
C02036,4277814.07,324670.7
C00881,2984444.87,261879.37
C07116,3772604.64,154755.69
C07116,3772604.64,229053.1
C04668,1037226.33,38426.49
C04193,4213776.62,120521.34
C04193,4213776.62,306189.64
C09699,4316321.86,90060.17
C02618,2099722.87,108024.79
C02764,3970700.15,180400.02
C07513,1460595.44,143460.72
C06300,3349122.13,11407.84
C06300,3349122.13,132628.2
C06300,3349122.13,236711.51
C06300,3349122.13,307830.52
C03138,4821787.03,262800.88
C04015,554888.04,6887.26
C00883,986689.67,62275.09
C06760,4616399.5,64168.28
C06760,4616399.5,408585.75
C11558,968511.0,80348.35
C10811,4216671.21,254937.83
C11259,930364.54,66696.43
C00975,3112795.11,89608.18
C00608,4864154.07,445544.62
C01691,4353772.01,-272293.96
C01691,4353772.01,209645.5
C05039,2626121.59,153729.04
C04494,1985353.85,82116.0
C11070,3591411.74,90020.38
C11070,3591411.74,231139.22
C04140,2475902.84,168844.41
C09753,828303.22,71922.99
C07435,1309159.08,116791.76
C09112,2322673.29,202908.61
C09112,2322673.29,204489.96
C01792,3115847.33,28231.23
C10272,3892350.25,106365.13
C10272,3892350.25,343505.5
C01464,764025.49,15504.58
C05429,2168789.46,20219.67
C10302,4418805.3,66298.44
C10302,4418805.3,310909.47
C10302,4418805.3,396483.75
C06977,2790910.56,105075.38
C00095,1267272.97,102864.14
C10940,4990277.43,356409.18
C07348,1981548.9,25276.14
C07348,1981548.9,131911.78
C07348,1981548.9,170870.82
C02795,4625403.58,216818.25
C03554,2992148.88,14202.38
C08576,2835426.47,111068.25
C01623,2293765.28,147946.93
C01777,3349045.11,301103.54
C01777,3349045.11,328119.48
C08410,2746329.36,142416.13
C10992,4752854.76,-120728.72
C10992,4752854.76,-30371.72
C10992,4752854.76,277839.76
C09004,4748804.38,239528.83
C09004,4748804.38,254239.11
C07433,4499422.6,185716.5
C01593,3253372.52,34567.72
C04478,2545076.11,220860.03
C01997,3906405.78,102621.34
C01997,3906405.78,243372.54
C01737,3238347.39,250318.02
C01737,3238347.39,255535.49
C09600,2713351.88,163306.65
C09600,2713351.88,180284.8
C06962,4506987.06,83569.69
C03631,4103741.67,80139.08
C05658,660660.52,-337028.05
C01035,4761202.21,77117.53
C01035,4761202.21,106732.42
C01035,4761202.21,196125.62
C01035,4761202.21,378870.46
C10966,1731434.18,103372.46
C06286,2944423.03,244442.81
C03736,4215820.84,65257.3
C03736,4215820.84,86516.32
C03973,2013032.39,36985.05
C06001,4892598.74,-203491.62
C06001,4892598.74,106899.2
C05163,3970578.98,363010.9
C07118,3676388.26,234108.2
C03631,3908475.18,80139.08
C03550,4551560.37,49049.61
C03550,4551560.37,142575.29
C05744,2902281.08,184817.14
C11544,3890314.25,173798.68
C03201,3446219.69,1995.99
C03201,3446219.69,209935.07
C03201,3446219.69,221578.63
C07081,3209390.17,293334.49
C05711,1449421.9,47840.89
C10937,1255114.88,18569.18
C06853,3914541.68,42983.31
C06853,3914541.68,53557.89
C06853,3914541.68,173644.33
C06853,3914541.68,291528.64
C07060,1935912.77,8135.97
C01410,3462311.8,112253.98
C05533,2648058.28,142104.23
C05039,3586137.43,153729.04
C06487,3885170.77,33001.66
C06487,3885170.77,148855.29
C00798,592669.74,48487.8
C00840,3007526.69,261241.59
C11486,3323508.86,265581.9
C02817,3279657.71,194974.44
C02817,3279657.71,324302.71
C07868,2447077.47,-208347.09
C07868,2447077.47,123854.59
C07868,2447077.47,211764.95
C04571,2158949.53,123188.84
C04571,2158949.53,193870.97
C10745,3744930.97,344183.69
C05405,4923015.42,8697.47
C05405,4923015.42,250397.3
C05405,4923015.42,276382.78
C09633,3469560.8,318040.34
C09466,4200416.54,-203262.44
C09466,4200416.54,104817.89
C09466,4200416.54,262297.14
C02570,1012421.31,-2703.03
C00886,1411338.37,73280.69
C09131,3171217.5,238625.77
C09131,3171217.5,295968.45
C01654,3486791.03,-338497.0
C01654,3486791.03,17065.56
C01654,3486791.03,137194.03
C01654,3486791.03,294377.65
C11301,4463460.97,220107.59
C10154,1721450.11,-281563.44
C04219,3818815.61,287420.04
C02720,3580168.09,205843.72
C04515,4200090.5,42718.24
C04515,4200090.5,107682.67
C07072,508663.64,-157607.66
C05018,4442147.43,2097.32
C05018,4442147.43,60049.63
C05018,4442147.43,209112.82
C05018,4442147.43,438125.0
C11979,4528501.65,428806.63
C03215,1230275.07,48532.72
C05325,3645867.83,316968.34
C06510,3840901.34,128124.01
C06510,3840901.34,178176.55
C04464,2225763.96,150710.54
C04464,2225763.96,167192.13
C09885,3177400.0,312572.83
C00117,2530203.64,160195.54
C05323,966016.64,53122.63
C10557,3809429.72,77191.49
C10886,3515237.96,142787.2
C10886,3515237.96,207338.14
C11184,3398507.71,37390.76
C09670,4590810.07,165851.03
C09670,4590810.07,407201.58
C08420,2225255.71,-217059.4
C03435,3075282.0,220834.29
C03435,4481185.09,220834.29
C07461,3928756.36,67406.61
C07461,3928756.36,340558.6
C07691,3472377.49,290524.31
C07860,4906954.35,242850.96
C07466,1813394.55,15962.25
C07466,1813394.55,114715.69
C11509,3866192.33,43971.83
C11509,3866192.33,54854.76
C06013,4764046.27,103285.31
C05170,3847583.3,77795.79
C05170,3847583.3,188197.92
C05170,3847583.3,323012.15
