account_id,txn_date,daily_total
A03092,12-05-2024,43994.43
A03092,20-01-2026,62561.53
A03092,27-12-2024,71394.42
A03092,30-12-2025,63625.52
A03093,05-09-2024,74894.63
A03093,11-10-2024,84930.31
A03093,16-06-2024,72969.2
A03093,22-12-2025,88867.31
A03093,24-08-2025,20459.45
A03093,31-10-2024,55903.36
A03094,15-02-2026,85213.61
A03095,04-12-2025,32644.94
A03095,11-02-2026,74127.83
A03095,13-05-2025,90903.0
A03096,08-01-2025,25337.3
A03096,31-03-2025,92470.4
A03097,15-10-2024,44643.85
A03097,18-05-2025,35523.74
A03098,02-07-2025,83004.04
A03099,07-09-2024,82749.29
A03099,08-01-2025,22973.08
A03099,08-06-2024,36863.39
A03099,18-04-2025,54756.93
A03099,26-03-2025,1667.15
A03100,02-05-2025,5081.66
A03100,23-06-2025,57631.75
A03100,23-07-2024,64514.91
A03100,24-07-2024,77494.83
A03101,02-08-2025,26973.37
A03101,12-11-2025,22985.67
A03101,18-02-2026,5822.98
A03102,01-07-2024,33317.42
A03102,10-12-2025,59915.28
A03103,01-02-2026,89185.07
A03103,30-04-2024,82843.43
A03104,14-02-2026,47848.39
A03104,17-07-2024,32247.97
A03104,19-09-2025,99842.02
A03104,30-05-2024,42624.92
A03105,04-10-2025,46619.47
A03105,12-12-2025,16805.44
A03105,23-07-2025,5643.23
A03106,01-07-2024,40324.69
A03106,24-04-2025,43039.34
A03106,27-12-2025,14317.91
A03107,14-11-2024,22018.75
A03107,17-11-2024,13944.25
A03108,14-08-2024,12139.9
A03109,02-06-2025,13919.33
A03109,08-11-2025,91703.56
A03109,11-03-2025,89362.37
A03109,15-09-2024,86929.25
A03109,28-07-2024,67211.18
A03109,30-12-2025,47183.3
A03110,09-05-2024,89880.12
A03110,28-05-2024,49008.1
A03111,08-05-2025,71546.57
A03111,28-06-2025,47614.08
A03112,05-03-2026,66448.02
A03112,06-09-2025,11154.53
A03112,14-11-2025,80593.94
A03112,25-10-2024,73231.29
A03113,09-05-2025,34769.86
A03113,16-02-2025,83106.86
A03114,12-04-2025,29828.34
A03114,25-08-2024,17920.11
A03114,26-02-2026,37329.18
A03114,26-10-2025,11503.56
A03115,06-12-2024,3326.39
A03115,21-08-2024,92100.76
A03115,23-04-2025,87012.0
A03116,01-06-2025,40046.25
A03116,13-02-2026,23485.26
A03117,16-01-2026,3571.95
A03117,17-12-2025,87990.25
A03118,09-03-2026,16680.84
A03118,14-06-2025,36069.65
A03118,19-11-2025,98765.58
A03118,20-01-2026,93206.33
A03118,23-04-2025,40401.14
A03118,29-06-2025,10761.64
A03119,25-11-2024,37110.28
A03119,27-07-2025,13158.25
A03120,16-04-2026,52117.11
A03120,18-12-2024,50891.81
A03120,25-10-2024,74230.86
A03121,11-08-2025,67090.06
A03122,05-06-2024,53762.25
A03122,18-06-2024,5064.15
A03122,29-04-2024,28017.97
A03123,11-11-2024,3288.38
A03123,24-01-2026,13904.22
A03123,24-09-2025,36313.51
A03123,28-01-2026,21280.99
A03124,03-03-2025,78584.08
A03124,04-02-2026,47769.14
A03125,20-06-2025,62417.59
A03126,25-10-2025,85598.22
A03126,31-10-2024,47805.84
A03127,09-12-2024,46637.82
A03128,01-06-2024,93807.37
A03128,01-09-2024,91494.38
A03128,15-08-2024,-55184.56
A03128,24-08-2025,47012.18
A03129,09-01-2026,55226.21
A03129,10-07-2025,38394.0
A03129,16-05-2025,58154.08
A03130,06-12-2024,1789.96
A03130,27-09-2024,85746.83
A03131,29-08-2024,56215.46
A03132,10-09-2025,74873.46
A03132,26-05-2024,63644.58
A03132,29-05-2024,74212.04
A03133,04-04-2025,26449.93
A03134,02-10-2024,6405.53
A03134,15-10-2024,46675.32
A03135,03-05-2025,28911.6
A03136,01-12-2025,17068.1
A03136,04-10-2024,89457.94
A03138,12-04-2025,28869.99
A03138,18-12-2024,98770.16
A03138,24-02-2026,18922.58
A03139,08-12-2025,43433.95
A03140,07-03-2025,39920.82
A03140,08-08-2025,-6206.9
A03140,09-04-2026,8691.47
A03140,12-08-2024,55276.18
A03140,12-09-2024,41520.21
A03140,17-06-2025,-58673.72
A03140,22-09-2024,18722.6
A03140,25-07-2024,27062.5
A03141,30-12-2025,41759.38
A03142,02-03-2026,78091.91
A03142,05-09-2024,38224.97
A03142,31-03-2025,4482.21
A03143,14-08-2024,54865.11
A03143,16-04-2026,59018.28
A03143,20-01-2025,29686.28
A03144,03-01-2025,19433.76
A03144,07-09-2025,18525.58
A03144,07-11-2025,78659.18
A03144,28-03-2026,14099.26
A03145,08-08-2024,75950.56
A03145,29-04-2024,58305.97
A03146,07-12-2024,13600.17
A03146,18-04-2026,73769.15
A03146,20-09-2025,36621.95
A03146,27-04-2025,9206.59
A03147,08-09-2025,4140.67
A03148,03-11-2024,52661.62
A03148,12-11-2025,2860.46
A03148,15-04-2026,89439.98
A03149,20-10-2024,91635.35
A03150,17-10-2025,25771.41
A03150,28-05-2025,98974.61
A03150,28-07-2024,71926.79
A03150,30-01-2026,32149.98
A03151,03-05-2025,45028.11
A03151,09-06-2025,74240.12
A03153,26-07-2025,9325.14
A03154,02-01-2025,81701.69
A03154,13-10-2024,60919.2
A03154,14-10-2024,55144.77
A03155,01-06-2025,57055.41
A03155,19-04-2025,55098.24
A03156,14-10-2025,5284.41
A03156,30-07-2024,63184.72
A03158,21-05-2025,74341.64
A03158,24-10-2025,11234.53
A03158,27-03-2025,40302.81
A03158,29-10-2024,93708.29
A03158,30-06-2025,1434.87
A03160,16-03-2025,48121.72
A03161,11-11-2024,8574.21
A03161,27-12-2025,75638.73
A03161,30-12-2024,7488.44
A03162,02-03-2026,55671.85
A03162,16-11-2025,6959.2
A03162,20-10-2025,85327.62
A03162,28-12-2024,99692.19
A03163,02-03-2025,51422.81
A03163,07-03-2025,82743.49
A03165,06-09-2025,43873.89
A03166,06-05-2024,9678.58
A03166,20-04-2025,56497.04
A03167,13-12-2024,75223.19
A03169,05-06-2025,99053.42
A03169,11-07-2025,86047.4
A03169,12-01-2025,66607.17
A03169,23-10-2024,1761.13
A03169,27-04-2025,35460.37
A03169,30-07-2025,49915.53
A03170,19-05-2025,99973.63
A03170,19-10-2024,21533.39
A03170,30-05-2024,66661.5
A03171,10-09-2025,23187.78
A03171,12-11-2024,51470.63
A03171,25-11-2024,63450.75
A03172,01-04-2026,12092.96
A03172,11-12-2024,59950.15
A03173,08-04-2026,6289.42
A03173,12-03-2026,53603.27
A03173,22-06-2024,59249.95
A03173,26-04-2025,56956.28
A03174,15-12-2025,10134.32
A03174,27-12-2024,11128.45
A03174,31-10-2024,32180.3
A03175,18-11-2025,95046.81
A03175,31-05-2025,40499.16
A03176,02-04-2026,63689.07
A03177,03-04-2026,26652.46
A03177,04-09-2025,93837.89
A03177,15-02-2025,49703.17
A03177,16-05-2024,96656.28
A03177,17-01-2026,65318.74
A03177,18-12-2024,11598.13
A03177,28-06-2025,67682.43
A03178,02-10-2024,46738.6
A03178,14-04-2026,91908.33
A03178,18-08-2024,62688.93
A03178,29-10-2025,22418.8
A03179,14-08-2024,54112.66
A03179,16-12-2024,62737.23
A03180,02-03-2025,93136.81
A03180,16-03-2025,95878.33
A03180,18-12-2025,55360.87
A03180,22-12-2025,18253.57
A03181,02-05-2025,3632.69
A03181,07-01-2026,29358.15
A03181,26-10-2025,10576.93
A03181,27-07-2024,13541.23
A03182,25-11-2025,13210.98
A03183,05-01-2026,40261.89
A03183,08-04-2025,48429.46
A03183,19-09-2025,78417.33
A03183,27-09-2024,97871.26
A03183,29-04-2024,85394.06
A03184,21-02-2025,61665.36
A03185,13-05-2024,13769.33
A03185,17-08-2025,28328.37
A03185,27-02-2026,10844.44
A03186,12-11-2024,5291.01
A03186,19-02-2025,87070.45
A03187,07-02-2025,93858.03
A03187,13-02-2026,78697.65
A03187,18-06-2024,51612.73
A03187,19-11-2025,15400.88
A03187,25-03-2026,93739.9
A03187,26-05-2024,52413.83
A03187,27-10-2025,28829.78
A03188,09-07-2025,44732.39
A03188,15-05-2025,8394.27
A03188,17-09-2025,75955.89
A03188,26-03-2026,45033.92
A03189,12-12-2025,79522.77
A03189,24-05-2024,32724.72
A03190,08-12-2025,97373.61
A03190,14-12-2025,45964.8
A03190,15-06-2025,93385.55
A03190,16-03-2025,42480.43
A03191,14-10-2024,47170.52
A03191,19-07-2025,34613.01
A03191,30-10-2024,18918.44
A03192,31-10-2024,30775.8
A03193,02-07-2025,1129.18
A03193,11-04-2026,76737.63
A03194,02-08-2024,92261.55
A03194,04-02-2025,95810.84
A03194,04-12-2025,33118.42
A03194,15-10-2024,4697.91
A03194,16-03-2025,94960.77
A03195,06-03-2026,32891.16
A03195,21-06-2025,36545.06
A03195,29-09-2024,58782.17
A03196,29-09-2024,3845.74
A03197,03-08-2024,9652.68
A03197,15-05-2025,55293.75
A03197,20-08-2024,71288.13
A03198,13-10-2025,97548.83
A03198,16-03-2025,47036.39
A03198,28-01-2026,43530.45
A03199,11-07-2025,93172.74
A03203,01-04-2026,28161.41
A03203,04-02-2025,96578.61
A03203,08-06-2024,57531.45
A03203,11-09-2024,393.27
A03203,11-12-2024,57048.75
A03204,02-02-2026,79998.34
A03204,12-07-2024,44512.38
A03204,26-07-2024,32178.1
A03205,15-09-2025,92668.8
A03205,24-11-2024,76957.92
A03206,11-12-2025,97529.1
A03206,12-09-2024,-81921.56
A03207,15-02-2026,8399.86
A03207,18-03-2026,2025.22
A03208,23-06-2024,57932.86
A03208,26-02-2025,39870.55
A03211,16-12-2025,53121.64
A03211,18-07-2025,24467.61
A03211,18-08-2025,63722.26
A03211,22-04-2025,87292.69
A03211,29-10-2025,86784.24
A03212,05-05-2025,84849.66
A03212,05-12-2025,89188.42
A03212,09-08-2024,5979.04
A03212,17-10-2024,19858.71
A03212,18-07-2025,97657.71
A03213,10-02-2025,98367.56
A03213,14-09-2024,95007.43
A03213,21-08-2025,42695.53
A03214,20-12-2024,5326.96
A03215,01-10-2024,72326.13
A03215,05-06-2025,50496.94
A03215,06-08-2024,92483.39
A03215,14-10-2024,48606.37
A03215,19-06-2025,45627.85
A03215,29-04-2025,9125.04
A03216,26-11-2025,31366.91
A03217,10-08-2024,4615.63
A03217,12-09-2024,50137.56
A03217,20-04-2025,73255.23
A03217,28-11-2024,69773.03
A03218,13-01-2025,73174.89
A03218,13-03-2026,50699.08
A03218,25-08-2025,91187.09
A03219,01-05-2024,17281.99
A03219,19-09-2025,84840.34
A03219,30-08-2024,2705.24
A03220,04-05-2024,3560.1
A03220,04-11-2024,78485.54
A03220,08-11-2025,69109.08
A03220,18-04-2025,59510.58
A03220,26-03-2025,11451.98
A03221,20-09-2024,85386.52
A03221,27-01-2026,29955.73
A03221,29-05-2024,29687.89
A03222,17-05-2025,47011.14
A03222,17-06-2025,12146.03
A03222,17-09-2025,7343.37
A03222,28-06-2025,1562.64
A03222,30-11-2024,33872.23
A03223,14-08-2025,88785.72
A03224,22-02-2025,61553.26
A03224,22-12-2025,77072.18
A03224,24-05-2024,54564.54
A03224,29-11-2024,4043.52
A03224,30-01-2025,54978.19
A03225,01-10-2025,73220.96
A03225,02-05-2024,42945.02
A03225,18-07-2025,37883.63
A03225,27-01-2025,17961.14
A03226,05-04-2025,34392.87
A03226,11-12-2025,83077.35
A03226,22-09-2024,65659.41
A03226,23-02-2025,99487.82
A03226,23-06-2024,88522.09
A03227,10-08-2025,43532.57
A03227,15-02-2026,54665.8
A03227,19-03-2025,37183.68
A03228,17-09-2024,5379.76
A03228,22-09-2024,19959.91
A03229,05-09-2024,41092.46
A03230,25-04-2026,99781.78
A03231,01-10-2024,74318.16
A03231,15-02-2025,83764.89
A03232,13-02-2025,465.96
A03232,20-12-2025,74037.25
A03233,01-06-2024,40417.64
A03233,03-11-2024,6858.59
A03233,03-12-2025,90960.21
A03233,05-03-2026,49518.52
A03233,12-06-2025,89619.02
A03233,13-10-2024,86844.77
A03233,24-09-2024,40095.41
A03233,24-12-2025,25724.72
A03234,16-02-2025,69128.38
A03234,18-03-2025,7200.43
A03234,23-11-2025,90441.92
A03235,05-09-2025,57554.91
A03235,11-01-2026,60403.35
A03235,17-10-2024,65658.53
A03235,26-09-2024,10022.62
A03235,30-11-2025,89080.67
A03236,07-02-2026,87336.35
A03236,11-11-2025,97330.52
A03236,17-08-2025,79928.51
A03236,20-08-2025,10168.36
A03237,20-02-2026,85264.55
A03237,26-11-2024,50541.38
A03238,11-10-2024,53614.38
A03238,17-10-2025,60962.41
A03238,25-11-2024,12887.23
A03238,28-05-2024,3079.73
A03239,20-09-2025,46841.8
A03239,20-11-2025,93378.5
A03240,01-03-2025,93133.09
A03240,01-05-2024,13292.33
A03240,17-10-2024,58543.25
A03240,18-03-2026,24015.93
A03241,23-02-2026,46298.25
A03242,02-02-2026,88766.72
A03242,05-11-2024,32182.08
A03242,29-12-2025,69091.5
A03243,05-01-2026,68085.09
A03243,10-11-2024,5572.43
A03243,12-04-2026,66942.96
A03243,13-12-2024,82381.66
A03243,14-05-2025,54406.65
A03243,15-04-2025,68766.81
A03243,16-08-2024,65283.23
A03244,05-02-2026,29811.51
A03244,06-03-2025,43506.81
A03244,11-04-2025,20812.91
A03245,03-10-2025,24741.5
A03245,07-01-2026,26109.63
A03245,13-02-2025,31359.54
A03245,15-04-2026,42908.84
A03245,15-10-2024,90064.0
A03245,18-10-2024,36134.92
A03246,12-02-2025,2834.63
A03246,17-11-2025,72171.94
A03246,18-03-2025,67118.03
A03247,01-03-2025,39515.6
A03247,02-08-2025,65915.93
A03247,06-04-2025,63780.86
A03247,11-12-2024,7530.04
A03247,18-04-2025,58087.29
A03247,26-09-2025,70346.35
A03248,24-08-2024,45388.24
A03248,28-03-2025,89307.71
A03248,29-05-2024,24767.07
A03248,30-04-2025,11878.4
A03249,14-06-2025,15834.15
A03249,26-08-2024,74756.21
A03250,23-08-2024,95782.09
A03251,25-03-2025,64544.02
A03251,26-05-2025,3225.23
A03252,23-02-2025,16797.9
A03252,29-06-2025,82015.88
A03252,30-08-2025,10031.88
A03253,12-09-2025,49686.72
A03254,09-07-2024,65378.15
A03254,11-05-2024,73042.67
A03254,26-06-2024,62720.61
A03254,31-12-2025,64563.01
A03256,16-01-2026,21821.94
A03256,24-04-2025,346.86
A03258,01-06-2024,49817.87
A03258,01-11-2024,20630.01
A03258,07-01-2025,92044.64
A03258,21-09-2025,66718.36
A03258,24-12-2025,33956.49
A03258,26-11-2024,4634.7
A03259,04-03-2026,74657.31
A03259,04-10-2025,80716.79
A03259,13-04-2025,81016.73
A03259,19-11-2024,461.45
A03259,25-11-2025,95746.46
A03260,06-12-2025,66847.44
A03260,11-01-2025,79025.68
A03260,21-07-2025,4746.25
A03260,25-08-2024,7352.97
A03261,01-06-2025,58356.52
A03261,02-11-2024,82414.44
A03263,21-08-2024,94499.65
A03263,26-07-2025,941.91
A03263,31-01-2026,91199.32
A03264,01-06-2025,76563.07
A03264,02-07-2025,44019.18
A03264,29-01-2026,61439.28
A03265,23-02-2025,3906.83
A03265,23-09-2024,92563.83
A03266,01-02-2026,90858.18
A03266,03-05-2024,5585.17
A03266,07-10-2025,47228.83
A03266,16-02-2026,52370.06
A03266,23-04-2025,46677.59
A03266,27-11-2024,50365.63
A03267,18-07-2025,22376.94
A03267,19-11-2024,4944.0
A03267,20-10-2024,85276.34
A03267,28-12-2025,47707.28
A03268,08-04-2026,18735.72
A03268,15-07-2024,98289.25
A03268,23-05-2024,40183.99
A03270,03-06-2025,81362.99
A03271,28-11-2024,45185.25
A03272,02-01-2025,13768.85
A03272,08-08-2024,11679.24
A03272,12-02-2026,36740.81
A03272,17-01-2025,87152.45
A03273,19-01-2025,24695.44
A03274,05-01-2025,45563.01
A03274,05-06-2024,46084.83
A03274,12-10-2025,10885.3
A03274,21-08-2024,7228.86
A03276,04-09-2025,41166.61
A03276,23-07-2024,91491.33
A03277,10-07-2024,35907.53
A03277,14-10-2024,82418.66
A03277,27-11-2025,61542.07
A03279,08-03-2025,17489.81
A03279,29-10-2025,42487.66
A03279,31-05-2024,22004.37
A03280,05-09-2025,52428.2
A03280,13-03-2025,61634.33
A03280,20-07-2024,67920.3
A03280,30-07-2024,93677.23
A03281,01-12-2024,34557.13
A03281,02-01-2025,9335.44
A03281,19-08-2024,27393.49
A03282,06-02-2026,65851.23
A03282,20-11-2025,42400.07
A03282,21-03-2025,98768.07
A03282,25-01-2026,96724.63
A03283,21-01-2025,11270.41
A03283,22-06-2024,20992.24
A03283,26-03-2026,81069.76
A03284,05-12-2024,12787.87
A03284,11-05-2025,94044.67
A03284,17-07-2024,24291.21
A03284,18-11-2024,24916.27
A03284,19-10-2024,66888.67
A03284,22-12-2025,49098.43
A03285,13-08-2025,33072.29
A03286,01-08-2024,80003.04
A03286,04-07-2025,83185.27
A03286,27-10-2025,61876.64
A03287,11-11-2025,93299.1
A03287,16-10-2025,23313.52
A03287,17-12-2024,78364.04
A03287,24-10-2024,81130.26
A03288,07-09-2025,63313.66
A03288,25-02-2026,86863.38
A03289,26-05-2025,-28717.31
A03289,26-08-2025,87438.65
A03289,30-01-2026,3037.47
A03290,30-03-2025,20704.6
A03291,02-01-2026,93533.16
A03291,04-01-2026,39606.16
A03291,16-06-2024,3584.49
A03291,28-02-2025,66610.69
A03292,05-04-2026,34848.53
A03292,06-02-2026,10691.81
A03292,10-08-2024,43399.08
A03292,19-09-2024,12943.48
A03293,12-03-2025,32655.04
A03294,08-01-2025,59882.62
A03294,13-01-2026,53834.28
A03294,25-04-2026,53665.89
A03295,04-08-2024,9396.54
A03296,04-12-2025,46291.74
A03296,11-08-2024,40977.8
A03296,15-10-2024,40179.91
A03296,25-10-2025,36769.5
A03297,01-12-2025,6667.96
A03297,07-05-2024,33641.18
A03297,16-01-2025,15046.33
A03297,27-09-2025,21350.75
A03299,03-10-2025,17065.33
A03299,04-01-2025,73241.07
A03299,06-02-2026,42068.39
A03299,13-03-2025,14928.17
A03299,17-03-2026,87273.09
A03300,04-06-2025,6053.09
A03300,11-04-2026,28718.64
A03300,16-01-2026,9836.63
A03300,31-01-2026,85999.7
A03301,27-03-2026,12100.63
A03301,29-11-2025,54334.91
A03301,31-12-2025,45980.38
A03302,01-09-2025,94.42
A03302,04-05-2025,80430.73
A03302,27-10-2024,5399.73
A03303,16-07-2025,85887.98
A03304,25-07-2024,36303.97
A03304,27-08-2025,95493.05
A03305,17-01-2026,63239.71
A03306,10-01-2026,53408.81
A03306,16-11-2025,87879.91
A03306,19-03-2025,52080.88
A03306,27-08-2024,25286.0
A03307,03-05-2025,39402.26
A03307,24-12-2024,3510.92
A03307,31-08-2024,6829.28
A03308,05-01-2026,30953.22
A03308,13-04-2026,88808.7
A03308,19-04-2026,35258.04
A03308,24-11-2025,8840.62
A03308,29-08-2025,61037.53
A03309,13-12-2024,21063.5
A03309,21-03-2026,26175.69
A03309,27-09-2024,36864.75
A03310,13-12-2024,18036.52
A03310,14-05-2024,35248.12
A03310,17-03-2026,94085.88
A03311,05-06-2025,96651.73
A03311,10-07-2025,80934.45
A03311,18-10-2024,90883.82
A03312,01-08-2025,99204.28
A03312,09-10-2024,86721.49
A03312,10-01-2025,3358.37
A03312,12-11-2024,31323.35
A03312,16-06-2024,10604.66
A03312,23-03-2025,69125.96
A03313,18-10-2024,33397.18
A03313,25-07-2025,60831.71
A03314,06-06-2025,77619.42
A03315,06-02-2026,98837.57
A03315,10-08-2024,78130.42
A03315,23-10-2025,-72301.03
A03315,25-09-2024,60445.59
A03315,25-12-2025,10540.82
A03315,30-12-2025,-41205.04
A03316,12-07-2024,767.86
A03316,29-11-2024,217.21
A03317,02-11-2024,84298.74
A03317,19-01-2025,17862.9
A03318,18-02-2025,36212.49
A03318,24-04-2025,73339.1
A03319,08-05-2025,40486.42
A03319,28-09-2025,17565.03
A03320,07-05-2025,-68900.8
A03321,13-10-2024,78464.59
A03321,24-06-2025,61908.53
A03321,29-05-2025,72504.44
A03322,13-07-2024,81401.84
A03322,23-04-2025,67586.27
A03323,04-04-2025,62341.13
A03323,20-09-2025,49344.83
A03324,05-07-2024,85067.09
A03324,06-07-2024,48615.07
A03324,21-01-2025,59838.12
A03324,29-11-2025,73972.58
A03325,02-10-2025,81223.03
A03325,05-12-2025,50873.99
A03325,16-07-2024,91212.18
A03328,06-11-2024,54947.65
A03329,28-09-2024,55158.15
A03331,15-05-2024,59931.62
A03333,01-04-2025,25378.47
A03333,07-08-2025,92820.41
A03333,15-08-2024,68192.33
A03333,16-06-2025,48243.91
A03333,20-12-2025,10439.26
A03333,22-02-2025,30509.25
A03333,23-07-2025,90020.57
A03334,26-11-2024,53499.55
A03336,08-05-2025,77649.97
A03336,08-11-2025,74503.68
A03336,26-03-2026,82916.73
A03337,17-12-2025,63303.15
A03337,19-03-2025,64748.85
A03338,21-01-2025,41471.52
A03338,30-11-2024,42842.19
A03339,02-11-2024,26320.5
A03339,15-06-2025,71344.49
A03340,31-10-2024,81679.87
A03341,15-10-2024,18315.42
A03341,25-09-2024,7369.12
A03343,05-11-2025,29675.18
A03343,10-09-2024,4563.31
A03344,13-10-2025,75281.77
A03344,16-11-2025,65183.95
A03344,24-09-2024,53285.54
A03345,17-04-2025,50158.28
A03346,10-10-2025,60938.09
A03346,13-01-2025,30666.61
A03347,08-11-2025,37818.23
A03347,11-09-2025,16499.85
A03347,15-06-2025,34134.45
A03348,06-06-2025,58447.6
A03348,10-09-2025,87256.83
A03348,22-05-2024,45443.38
A03348,27-01-2026,47561.71
A03349,01-01-2025,24529.93
A03349,04-03-2025,95730.24
A03349,05-04-2026,44506.3
A03349,21-09-2024,81290.19
A03351,07-09-2024,32373.07
A03351,16-08-2025,80718.47
A03352,02-05-2025,54096.78
A03352,09-01-2026,53028.39
A03352,10-08-2024,37258.15
A03353,01-08-2024,43792.35
A03353,09-04-2025,97149.76
A03353,11-10-2025,64511.8
A03353,13-11-2025,97870.61
A03353,25-11-2024,39569.21
A03353,27-10-2024,20255.79
A03354,10-07-2025,61288.04
A03354,20-02-2026,66550.6
A03354,20-04-2026,72476.99
A03354,23-04-2025,72050.56
A03355,07-06-2024,39758.85
A03355,09-11-2024,60430.72
A03355,14-12-2024,23129.12
A03355,23-08-2025,14923.92
A03355,30-09-2024,25805.35
A03357,03-01-2025,55513.71
A03358,16-04-2026,91606.52
A03358,23-11-2025,20026.67
A03359,01-12-2024,67297.76
A03359,10-10-2025,58785.39
A03360,05-06-2025,12442.55
A03360,13-05-2025,2409.23
A03360,19-07-2024,52227.08
A03360,26-04-2025,25364.53
A03362,18-01-2025,54583.2
A03362,19-03-2025,70733.26
A03364,04-04-2025,66036.02
A03364,06-05-2024,59597.45
A03364,07-02-2025,83365.25
A03365,10-03-2025,56529.01
A03365,20-07-2025,93791.77
A03366,12-12-2024,63231.02
A03366,23-02-2025,7451.5
A03367,05-03-2025,64718.59
A03367,19-05-2024,42964.4
A03367,27-06-2024,71417.18
A03368,09-05-2025,59648.4
A03368,21-08-2024,95417.83
A03369,09-07-2024,94264.22
A03369,14-04-2026,55749.42
A03370,09-04-2025,86224.7
A03371,02-08-2025,72520.16
A03371,06-04-2026,64156.23
A03371,10-09-2025,5733.8
A03371,13-04-2026,99743.71
A03372,02-02-2025,16073.15
A03372,04-08-2025,38249.82
A03372,15-08-2024,18589.5
A03373,01-08-2025,35014.48
A03373,09-05-2025,41633.35
A03373,13-08-2025,75967.71
A03374,15-04-2025,88163.02
A03374,21-10-2024,37164.15
A03374,22-05-2025,17708.15
A03375,05-07-2025,63748.91
A03375,24-10-2024,80963.71
A03375,27-10-2025,1220.02
A03376,09-06-2024,34327.01
A03376,11-04-2026,67804.65
A03376,29-12-2025,58910.03
A03377,03-12-2025,58600.09
A03377,19-08-2024,99896.74
A03378,05-06-2025,65585.56
A03378,05-11-2024,10604.37
A03378,11-12-2024,1936.14
A03378,12-04-2026,83217.84
A03378,14-01-2026,13752.31
A03378,25-01-2026,2779.12
A03378,27-06-2024,84994.36
A03379,04-09-2024,77430.28
A03379,05-11-2025,48068.54
A03379,18-01-2025,36887.05
A03380,22-10-2025,66680.59
A03381,09-09-2025,18723.33
A03381,27-10-2025,92628.05
A03382,08-08-2025,34019.6
A03382,15-01-2026,86824.54
A03382,20-05-2025,57331.63
A03382,27-12-2025,1793.45
A03383,06-03-2026,97192.2
A03383,12-06-2024,5313.84
A03383,22-09-2024,91089.6
A03383,27-02-2025,26859.84
A03384,17-11-2025,32431.54
A03384,22-12-2024,4037.37
A03384,26-07-2025,86936.16
A03384,27-11-2024,25820.88
A03385,10-07-2025,17466.1
A03385,15-09-2024,97769.99
A03385,19-10-2025,77509.2
A03385,20-09-2025,27510.42
A03386,11-06-2024,76715.46
A03386,29-05-2024,73254.7
A03386,29-10-2025,52527.94
A03387,07-05-2024,2526.68
A03390,14-01-2026,16375.04
A03390,19-03-2026,9641.25
A03391,13-01-2025,90200.59
A03391,15-02-2025,67127.05
A03391,28-04-2024,65817.51
A03392,13-09-2025,41674.2
A03393,03-10-2025,6842.45
A03393,05-04-2026,93659.62
A03393,20-04-2026,90341.28
A03393,26-04-2025,61576.35
A03394,05-12-2025,96255.37
A03394,11-01-2026,72924.35
A03394,12-07-2025,56314.83
A03394,15-11-2024,64969.58
A03395,06-03-2026,92046.35
A03395,09-07-2024,22270.55
A03395,10-04-2026,53798.2
A03395,16-04-2025,9589.75
A03395,20-06-2024,11296.72
A03396,09-07-2024,94488.61
A03396,23-08-2025,99540.62
A03397,01-01-2026,84318.58
A03397,10-10-2024,30488.28
A03397,11-08-2024,24206.33
A03397,29-04-2025,72767.99
A03398,06-09-2025,75135.43
