txn_id,account_id,txn_date,txn_type,amount,channel
T004870,A02321,09-12-2024,Credit,72159.82,ATM
T004871,A13673,17-10-2025,Credit,20431.76,UPI
T004872,A05926,05-11-2024,Debit,-25340.12,UPI
T004873,A04386,02-03-2026,Credit,96610.71,NEFT
T004874,A06875,16-11-2025,Debit,86004.28,IMPS
T004875,A01238,04-09-2024,Credit,20826.36,NEFT
T004876,A08094,01-10-2025,Credit,15393.12,IMPS
T004877,A03439,09-08-2025,Credit,77653.68,UPI
T004878,A06637,15-09-2025,Credit,14325.14,ATM
T004879,A00844,22-03-2026,Credit,58793.18,ATM
T004880,A10970,30-06-2024,Credit,27684.75,ATM
T004881,A11550,17-03-2026,Debit,31195.33,UPI
T004882,A07567,28-04-2025,Credit,84251.64,ATM
T004883,A02175,04-06-2025,Debit,65526.92,ATM
T004884,A12738,18-10-2024,Debit,76344.73,UPI
T004885,A12871,19-06-2025,Debit,73707.86,NEFT
T004886,A11733,04-11-2024,Credit,68563.96,IMPS
T004887,A02010,05-07-2025,Debit,40729.12,IMPS
T004888,A10751,23-02-2025,Credit,36545.03,NEFT
T004889,A13871,28-08-2025,Credit,477.62,NEFT
T004890,A09658,11-02-2025,Credit,72119.04,NEFT
T004891,A00883,22-07-2024,Credit,57807.6,ATM
T004892,A08700,28-08-2024,Credit,57551.43,ATM
T004893,A02557,18-09-2024,Credit,23678.18,NEFT
T004894,A03151,09-06-2025,Debit,74240.12,IMPS
T004895,A00372,20-01-2025,Debit,77372.29,NEFT
T004896,A00394,14-03-2025,Credit,88211.79,NEFT
T004897,A14426,14-01-2026,Debit,65979.64,IMPS
T004898,A13907,13-10-2024,Debit,94786.34,NEFT
T004899,A12437,02-05-2025,Debit,83963.88,NEFT
T004900,A12478,05-04-2025,Debit,87216.92,UPI
T004901,A04453,30-10-2025,Credit,99182.33,ATM
T004902,A09751,11-05-2025,Credit,33588.5,NEFT
T004903,A10216,02-07-2024,Credit,28566.49,IMPS
T004904,A04479,21-11-2024,Debit,45403.53,UPI
T004905,A14274,30-06-2024,Credit,63834.44,NEFT
T004906,A13535,11-10-2024,Debit,74139.64,IMPS
T004907,A04124,10-08-2025,Credit,3283.75,UPI
T004908,A03019,19-03-2025,Credit,73156.15,ATM
T004909,A03623,17-01-2026,Debit,3068.81,UPI
T004910,A13886,18-04-2025,Credit,60675.27,ATM
T004911,A11579,05-05-2024,Debit,54609.81,NEFT
T004912,A04986,08-05-2025,Credit,11448.99,ATM
T004913,A11177,26-11-2025,Debit,25895.86,UPI
T004914,A08690,06-08-2024,Debit,48067.45,NEFT
T004915,A02073,19-08-2025,Credit,65397.64,ATM
T004916,A10484,27-05-2024,Debit,25245.81,NEFT
T004917,A03439,07-11-2024,Credit,49100.9,UPI
T004918,A14217,24-07-2024,Credit,86200.19,IMPS
T004919,A10855,09-03-2026,Credit,71057.47,IMPS
T004920,A08746,12-04-2026,Credit,6727.99,ATM
T004921,A01913,01-04-2025,Credit,35652.36,IMPS
T004922,A00914,10-06-2024,Credit,67010.34,NEFT
T004923,A01043,31-08-2024,Credit,40982.2,IMPS
T004924,A13935,25-04-2026,Credit,89514.76,IMPS
T004925,A99999,27-03-2026,Debit,27398.74,UPI
T004926,A07235,17-06-2025,Debit,771.26,ATM
T004927,A00092,14-10-2024,Credit,71378.39,UPI
T004928,A08273,03-02-2025,Credit,37445.54,ATM
T004929,A10173,11-03-2026,Debit,52615.8,ATM
T004930,A11841,02-11-2024,Debit,10841.09,ATM
T004931,A05980,21-01-2025,Debit,46074.49,IMPS
T004932,A09557,01-04-2026,Debit,55794.99,NEFT
T004933,A08776,02-10-2024,Debit,80228.62,UPI
T004934,A05810,25-07-2025,Debit,74058.55,IMPS
T004935,A14955,20-07-2024,Credit,46405.93,IMPS
T004936,A10667,30-03-2025,Debit,94056.81,ATM
T004937,A00350,24-02-2026,Credit,6845.45,ATM
T004938,A13110,01-01-2025,Credit,38849.1,NEFT
T004939,A04040,28-04-2024,Credit,41131.69,ATM
T004940,A04841,28-09-2024,Credit,69257.64,UPI
T004941,A08245,22-01-2025,Credit,53789.5,ATM
T004942,A13947,18-02-2026,Credit,67970.89,IMPS
T004943,A02975,28-05-2024,Credit,99360.27,NEFT
T004944,A00897,05-08-2024,Credit,94865.42,IMPS
T004945,A06796,01-04-2025,Credit,70743.98,ATM
T004946,A08131,14-09-2024,Credit,74575.22,NEFT
T004947,A13084,21-11-2025,Credit,98268.24,NEFT
T004948,A01518,02-11-2025,Debit,72194.23,UPI
T004949,A04540,14-11-2024,Credit,82325.78,ATM
T004950,A10704,31-05-2024,Credit,42148.45,IMPS
T004951,A08683,14-01-2025,Debit,93277.23,IMPS
T004952,A06123,31-10-2024,Credit,41893.93,UPI
T004953,A12026,27-06-2024,Debit,94418.56,ATM
T004954,A06640,05-07-2024,Debit,17766.46,NEFT
T004955,A01700,11-01-2026,Debit,45410.25,IMPS
T004956,A01125,13-05-2025,Debit,54053.4,NEFT
T004957,A14478,09-08-2024,Debit,54487.68,IMPS
T004958,A10555,23-10-2024,Credit,30656.03,UPI
T004959,A14522,30-09-2024,Credit,29403.86,NEFT
T004960,A07369,08-05-2025,Debit,59526.48,UPI
T004961,A03169,23-10-2024,Debit,1761.13,NEFT
T004962,A03957,07-09-2025,Debit,77235.06,IMPS
T004963,A13540,30-09-2025,Debit,5179.55,IMPS
T004964,A03706,12-11-2024,Debit,19776.29,ATM
T004965,A03679,21-03-2025,Credit,42615.23,IMPS
T004966,A06939,09-11-2025,Credit,72947.89,UPI
T004967,A07794,17-02-2026,Debit,71168.65,NEFT
T004968,A04363,28-07-2024,Debit,4597.98,ATM
T004969,A05781,13-06-2024,Credit,51681.14,ATM
T004970,A03520,21-07-2025,Credit,96283.61,UPI
T004971,A04676,04-09-2025,Debit,32373.64,NEFT
T004972,A01664,02-01-2026,Credit,50513.84,ATM
T004973,A08824,30-10-2024,Debit,27706.37,UPI
T004974,A00988,18-08-2025,Debit,-65116.24,ATM
T004975,A13012,29-03-2026,Credit,85176.11,ATM
T004976,A05235,22-07-2025,Credit,11383.65,IMPS
T004977,A10547,23-10-2025,Debit,67255.08,IMPS
T004978,A04751,10-10-2024,Credit,60920.97,IMPS
T004979,A08311,13-02-2025,Credit,9943.48,UPI
T004980,A08953,08-05-2025,Credit,50509.16,IMPS
T004981,A00233,05-05-2024,Credit,67190.89,NEFT
T004982,A01174,05-04-2026,Credit,21682.85,NEFT
T004983,A11803,14-08-2025,Credit,79157.72,ATM
T004984,A14906,14-02-2025,Debit,93348.17,NEFT
T004985,A05895,24-10-2024,Debit,20812.32,IMPS
T004986,A99999,23-01-2026,Credit,23322.8,IMPS
T004987,A04639,30-01-2025,Debit,87823.46,NEFT
T004988,A12486,23-05-2025,Debit,11244.24,UPI
T004989,A08290,23-08-2024,Debit,96623.21,UPI
T004990,A00497,20-07-2024,Credit,80641.65,UPI
T004991,A04422,30-11-2024,Debit,34583.69,IMPS
T004992,A07634,18-03-2025,Debit,290.15,UPI
T004993,A04962,16-04-2025,Debit,87414.6,UPI
T004994,A12816,28-06-2025,Debit,481.84,IMPS
T004995,A13136,23-04-2025,Debit,15189.28,NEFT
T004996,A08644,26-11-2024,Debit,4956.93,ATM
T004997,A01538,13-07-2024,Debit,78329.98,IMPS
T004998,A01574,11-11-2025,Debit,68008.08,UPI
T004999,A05505,20-05-2024,Credit,38406.58,UPI
T005000,A07055,27-03-2025,Debit,23869.69,UPI
T005001,A00888,07-07-2024,Debit,66056.18,UPI
T005002,A02346,25-02-2026,Credit,76003.49,ATM
T005003,A03872,20-06-2025,Credit,1946.65,ATM
T005004,A00015,16-02-2025,Credit,40308.25,UPI
T005005,A01150,08-12-2024,Debit,34434.58,ATM
T005006,A13012,21-03-2025,Debit,87532.03,IMPS
T005007,A10768,28-07-2024,Credit,5638.11,IMPS
T005008,A08179,01-11-2025,Credit,21302.64,ATM
T005009,A07988,29-01-2025,Debit,88380.75,UPI
T005010,A00572,21-05-2024,Credit,7411.39,UPI
T005011,A07471,25-10-2025,Credit,1267.49,UPI
T005012,A03751,17-05-2024,Credit,50410.94,UPI
T005013,A03118,19-11-2025,Debit,98765.58,ATM
T005014,A13627,21-08-2025,Debit,21549.73,NEFT
T005015,A09295,25-08-2025,Credit,88092.49,UPI
T005016,A11668,23-01-2025,Debit,69000.99,ATM
T005017,A09972,13-10-2024,Debit,37048.31,NEFT
T005018,A04285,20-02-2026,Credit,76251.2,IMPS
T005019,A11900,02-04-2026,Credit,56822.93,ATM
T005020,A06242,20-04-2025,Debit,84432.39,NEFT
T005021,A01125,15-11-2025,Debit,84271.92,ATM
T005022,A07800,02-08-2024,Credit,52016.95,IMPS
T005023,A13561,27-06-2024,Credit,78039.43,UPI
T005024,A05896,18-10-2024,Credit,91031.9,ATM
T005025,A13434,04-09-2024,Debit,4419.19,NEFT
T005026,A14666,18-12-2024,Credit,50727.48,ATM
T005027,A10003,17-03-2026,Debit,46461.32,ATM
T005028,A08392,05-09-2024,Debit,89056.92,IMPS
T005029,A01537,20-08-2024,Credit,38731.4,ATM
T005030,A03668,04-06-2025,Credit,75747.87,UPI
T005031,A14375,04-03-2025,Debit,63110.47,NEFT
T005032,A04569,04-01-2025,Credit,75502.98,NEFT
T005033,A06220,27-02-2026,Debit,57884.43,IMPS
T005034,A07095,21-01-2025,Debit,51067.7,NEFT
T005035,A13044,02-04-2026,Debit,40226.89,NEFT
T005036,A11930,04-03-2025,Credit,21788.31,ATM
T005037,A00235,21-03-2026,Credit,-34764.94,IMPS
T005038,A05467,04-01-2025,Credit,83213,IMPS
T005039,A14294,02-05-2024,Credit,34220.1,NEFT
T005040,A11317,12-12-2024,Debit,54369.48,UPI
T005041,A00157,30-06-2025,Debit,57174.33,IMPS
T005042,A03811,13-09-2025,Credit,42601.99,IMPS
T005043,A02292,13-08-2024,Debit,54439.49,NEFT
T005044,A11970,27-04-2026,Debit,99706.82,NEFT
T005045,A12897,20-04-2026,Debit,34297.15,IMPS
T005046,A07499,10-02-2025,Debit,52764.75,UPI
T005047,A10699,14-06-2025,Credit,78280.62,NEFT
T005048,A14388,17-11-2024,Credit,34818.77,ATM
T005049,A05906,17-11-2024,Credit,50223.48,ATM
T005050,A02990,01-09-2024,Credit,11776.2,UPI
T005051,A07647,22-08-2024,Credit,91703.81,IMPS
T005052,A10220,29-10-2025,Debit,55385.24,NEFT
T005053,A02656,15-03-2025,Debit,8177.29,UPI
T005054,A13680,26-12-2024,Credit,60142.96,ATM
T005055,A00358,19-07-2024,Credit,80775,UPI
T005056,A12640,29-07-2024,Credit,15081.36,UPI
T005057,A04996,10-01-2026,Debit,28233.91,UPI
T005058,A05050,22-01-2026,Credit,32842.39,UPI
T005059,A06122,06-04-2025,Debit,3421.1,NEFT
T005060,A09479,11-06-2025,Credit,23490.38,IMPS
T005061,A09406,03-08-2024,Credit,11807,UPI
T005062,A13198,14-06-2025,Credit,60242.37,IMPS
T005063,A13961,29-10-2024,Debit,94820.91,UPI
T005064,A07707,04-04-2026,Credit,65360.26,IMPS
T005065,A14544,15-07-2024,Debit,60960.78,UPI
T005066,A06031,04-10-2025,Credit,57856.51,UPI
T005067,A01090,12-03-2026,Debit,85073.06,NEFT
T005068,A08588,19-05-2025,Credit,14085.76,NEFT
T005069,A06733,21-02-2026,Debit,28480.91,IMPS
T005070,A12152,24-11-2025,Debit,312.49,ATM
T005071,A09806,09-08-2025,Debit,92657.13,ATM
T005072,A99999,05-10-2025,Credit,38882.72,ATM
T005073,A09304,28-05-2025,Credit,82117.75,IMPS
T005074,A01324,07-01-2025,Debit,71078.09,NEFT
T005075,A04927,18-05-2024,Debit,28896.44,UPI
T005076,A03956,09-12-2024,Credit,98009.99,UPI
T005077,A06745,14-10-2024,Credit,91705.48,UPI
T005078,A08148,20-10-2024,Debit,37876.07,UPI
T005079,A05226,03-02-2025,Debit,91246.43,NEFT
T005080,A01847,31-01-2026,Debit,37258.66,IMPS
T005081,A01357,26-01-2026,Debit,82125.53,UPI
T005082,A01003,13-08-2025,Debit,69079.4,IMPS
T005083,A05624,13-10-2025,Debit,74819.99,UPI
T005084,A12040,31-01-2025,Debit,10953.98,UPI
T005085,A02098,17-01-2026,Debit,17657.55,IMPS
T005086,A14130,21-04-2026,Credit,11827.86,UPI
T005087,A03518,02-11-2024,Credit,30785.95,UPI
T005088,A09750,08-06-2025,Debit,81584.65,UPI
T005089,A08912,17-07-2024,Debit,15128.42,UPI
T005090,A13973,07-11-2025,Credit,67677.2,NEFT
T005091,A12968,04-01-2026,Debit,45856.69,IMPS
T005092,A12965,24-05-2025,Credit,94902.82,NEFT
T005093,A07220,19-03-2026,Credit,69723.57,UPI
T005094,A11533,05-03-2025,Credit,73516.06,UPI
T005095,A12675,27-03-2026,Credit,40946.57,ATM
T005096,A00822,19-05-2025,Credit,75748.3,IMPS
T005097,A13647,22-07-2025,Debit,70205.14,ATM
T005098,A09866,09-05-2024,Debit,95801.23,ATM
T005099,A02523,06-02-2025,Credit,56636.61,UPI
T005100,A01642,12-10-2025,Debit,50822.52,ATM
T005101,A12739,05-05-2024,Debit,58423.14,IMPS
T005102,A09137,28-11-2024,Debit,81187.81,UPI
T005103,A01211,17-12-2025,Credit,61826.73,IMPS
T005104,A08191,05-05-2025,Debit,95968.98,NEFT
T005105,A02901,03-05-2025,Debit,21899.67,ATM
T005106,A11369,25-10-2025,Debit,73350.69,UPI
T005107,A14080,18-09-2024,Credit,93780.62,ATM
T005108,A10257,16-04-2025,Debit,96998.73,UPI
T005109,A05710,29-03-2026,Credit,84277.01,NEFT
T005110,A12199,15-02-2025,Credit,6251.76,IMPS
T005111,A01156,23-11-2024,Credit,24929.69,ATM
T005112,A14946,05-09-2024,Debit,34302.73,ATM
T005113,A02997,12-09-2024,Debit,59541.48,ATM
T005114,A07063,26-05-2025,Debit,81880.33,UPI
T005115,A07805,11-01-2025,Debit,55127.71,UPI
T005116,A08277,19-06-2024,Debit,61542.35,IMPS
T005117,A07208,21-11-2025,Debit,95109.34,UPI
T005118,A01487,09-12-2024,Debit,9189.35,ATM
T005119,A09652,15-09-2025,Credit,67945.65,ATM
T005120,A00921,07-01-2025,Debit,19825.45,IMPS
T005121,A14671,07-09-2024,Debit,88992.73,IMPS
T005122,A00547,03-11-2025,Debit,37604.32,IMPS
T005123,A10902,10-11-2025,Credit,76109.57,NEFT
T005124,A06463,23-06-2024,Debit,12407.4,UPI
T005125,A08846,21-11-2025,Credit,72805.81,IMPS
T005126,A11150,03-04-2025,Debit,92546.38,ATM
T005127,A03246,12-02-2025,Debit,2834.63,NEFT
T005128,A10691,14-02-2025,Credit,41796.92,NEFT
T005129,A13171,08-10-2025,Credit,50544.94,NEFT
T005130,A08555,18-01-2025,Credit,95293.7,UPI
T005131,A06559,30-04-2024,Credit,48797.06,ATM
T005132,A05514,28-07-2025,Credit,63156.63,NEFT
T005133,A06513,21-04-2026,Credit,30057.53,ATM
T005134,A04711,08-09-2025,Credit,54734.06,NEFT
T005135,A10109,25-09-2024,Credit,22927.1,NEFT
T005136,A02129,14-01-2026,Credit,61373.69,UPI
T005137,A12392,07-11-2025,Credit,24142.31,IMPS
T005138,A02595,20-08-2024,Credit,23566.9,NEFT
T005139,A03532,01-04-2026,Debit,23727.27,UPI
T005140,A13202,15-03-2026,Credit,30840.61,UPI
T005141,A14572,26-08-2024,Debit,5297.46,UPI
T005142,A00114,22-10-2025,Credit,6459.44,UPI
T005143,A09359,12-02-2026,Debit,27331.42,NEFT
T005144,A13382,29-05-2024,Debit,36305.06,NEFT
T005145,A00545,04-06-2025,Credit,76495.49,UPI
T005146,A06454,31-08-2024,Debit,23014.16,IMPS
T005147,A08812,30-08-2024,Debit,179.27,NEFT
T005148,A03198,28-01-2026,Debit,43530.45,IMPS
T005149,A01805,07-10-2025,Debit,25813.61,UPI
T005150,A02792,30-06-2025,Debit,89753.74,NEFT
T005151,A09588,28-08-2025,Debit,43317.86,ATM
T005152,A00924,18-02-2025,Debit,70727.53,UPI
T005153,A03150,17-10-2025,Credit,25771.41,NEFT
T005154,A03312,12-11-2024,Credit,31323.35,ATM
T005155,A12201,30-07-2024,Debit,2762.75,UPI
T005156,A12365,25-01-2026,Debit,49035.83,UPI
T005157,A05142,01-10-2024,Credit,53701.34,UPI
T005158,A09797,27-04-2024,Debit,10005.76,IMPS
T005159,A10863,01-09-2025,Debit,19820.69,NEFT
T005160,A04193,30-04-2024,Credit,24281.49,UPI
T005161,A11747,20-11-2024,Credit,65278.05,IMPS
T005162,A00678,23-02-2026,Credit,3040.78,IMPS
T005163,A05803,21-01-2026,Credit,86900.59,ATM
T005164,A09988,12-04-2025,Debit,85948.73,ATM
T005165,A01215,29-05-2024,Credit,86272.8,UPI
T005166,A01779,05-02-2025,Credit,74069.75,NEFT
T005167,A12713,14-07-2025,Credit,11463.33,NEFT
T005168,A07962,25-08-2024,Credit,26054.35,IMPS
T005169,A07439,14-12-2025,Credit,52187.14,ATM
T005170,A09559,06-10-2025,Credit,20488.75,UPI
T005171,A03277,14-10-2024,Debit,82418.66,NEFT
T005172,A11274,29-03-2026,Debit,6795.57,NEFT
T005173,A09748,27-11-2025,Credit,66464.02,ATM
T005174,A00703,11-04-2025,Credit,46013.84,UPI
T005175,A10220,18-09-2024,Credit,5383.95,NEFT
T005176,A13357,14-02-2026,Credit,98988,NEFT
T005177,A10075,17-04-2025,Credit,95373.99,ATM
T005178,A02049,04-07-2024,Credit,61683.59,IMPS
T005179,A10312,30-11-2025,Credit,43375.62,UPI
T005180,A04188,28-01-2026,Debit,56310.86,UPI
T005181,A09484,20-02-2025,Credit,26797.79,IMPS
T005182,A09614,16-02-2026,Credit,50245.52,ATM
T005183,A13623,18-05-2024,Credit,77325.42,UPI
T005184,A12521,08-02-2025,Debit,8104.3,UPI
T005185,A02285,12-02-2026,Credit,75288.42,NEFT
T005186,A11973,22-05-2025,Debit,20846.03,IMPS
T005187,A12977,27-11-2025,Credit,65724.35,ATM
T005188,A01958,26-11-2024,Credit,82817.21,UPI
T005189,A12480,20-04-2025,Debit,46642.93,IMPS
T005190,A01337,19-06-2024,Debit,45862.07,ATM
T005191,A04381,27-03-2025,Debit,77386.58,NEFT
T005192,A05986,04-10-2024,Credit,85032.29,IMPS
T005193,A09893,13-01-2026,Credit,60992.29,IMPS
T005194,A99999,18-12-2025,Debit,12057.83,IMPS
T005195,A02050,12-02-2026,Debit,50587.05,ATM
T005196,A07986,15-05-2025,Debit,57131.6,UPI
T005197,A02868,12-10-2024,Debit,18511.63,IMPS
T005198,A04996,02-01-2025,Credit,42550.2,IMPS
T005199,A13648,16-06-2025,Credit,71083.55,UPI
T005200,A01519,04-01-2025,Debit,72343.91,NEFT
T005201,A09112,05-08-2025,Credit,-89995.31,ATM
T005202,A04055,24-11-2025,Credit,66473.78,NEFT
T005203,A14348,03-03-2025,Credit,73876.26,IMPS
T005204,A99999,21-05-2024,Debit,47832.14,IMPS
T005205,A14775,12-05-2024,Credit,5078.27,NEFT
T005206,A04646,24-12-2025,Debit,33077.37,ATM
T005207,A07466,14-02-2025,Debit,44184.58,ATM
T005208,A11376,28-04-2025,Credit,10613.9,ATM
T005209,A13848,04-06-2025,Credit,71834.33,ATM
T005210,A10381,13-03-2026,Debit,33688.05,IMPS
T005211,A09420,12-05-2024,Credit,68180.04,NEFT
T005212,A03093,11-10-2024,Debit,84930.31,NEFT
T005213,A00861,30-04-2025,Debit,43152.73,NEFT
T005214,A13779,29-03-2025,Credit,38454.05,ATM
T005215,A14227,31-10-2025,Credit,66628.97,IMPS
T005216,A04707,18-03-2025,Debit,33073.7,UPI
T005217,A00638,07-09-2024,Credit,60113.55,UPI
T005218,A03076,18-09-2025,Credit,40777.01,UPI
T005219,A06533,07-07-2024,Debit,55636.81,NEFT
T005220,A05941,11-10-2025,Debit,77007.78,ATM
T005221,A01584,21-09-2025,Debit,7656.3,UPI
T005222,A03770,24-12-2024,Credit,25404.82,UPI
T005223,A08222,21-10-2025,Credit,30575.12,UPI
T005224,A14705,14-05-2025,Debit,91403.77,UPI
T005225,A12939,24-02-2025,Credit,68745.19,IMPS
T005226,A02065,25-12-2024,Debit,41225.79,ATM
T005227,A99999,15-01-2026,Credit,62800.38,NEFT
T005228,A12259,27-08-2025,Debit,69300.06,IMPS
T005229,A12800,10-07-2025,Credit,1305.31,NEFT
T005230,A05523,09-06-2024,Credit,60600.78,IMPS
T005231,A02528,05-07-2024,Credit,39407.7,UPI
T005232,A09289,03-06-2024,Credit,69415.33,ATM
T005233,A14628,17-01-2025,Credit,14024.45,IMPS
T005234,A01256,29-09-2025,Credit,64706.42,IMPS
T005235,A02646,20-02-2026,Credit,43053.34,NEFT
T005236,A09196,16-07-2025,Debit,8613.38,IMPS
T005237,A07432,13-10-2025,Debit,76767.23,UPI
T005238,A10858,03-08-2024,Credit,31682.55,ATM
T005239,A13697,04-09-2024,Debit,76102.6,UPI
T005240,A14016,11-08-2024,Credit,12196.39,NEFT
T005241,A07461,29-03-2025,Debit,38667.48,IMPS
T005242,A06232,04-10-2025,Debit,96449.16,IMPS
T005243,A06440,07-12-2024,Debit,51119.25,NEFT
T005244,A11909,20-03-2025,Credit,-96563.69,NEFT
T005245,A12049,07-04-2025,Debit,93684.84,NEFT
T005246,A00718,23-03-2025,Credit,13778.5,UPI
T005247,A03956,25-03-2025,Credit,50462.43,UPI
T005248,A00903,11-02-2025,Debit,51526.21,IMPS
T005249,A03007,17-08-2024,Debit,47927.75,UPI
T005250,A12521,05-03-2026,Credit,81822.06,UPI
T005251,A14494,05-10-2025,Credit,63959.53,IMPS
T005252,A02041,27-09-2025,Debit,32121.01,UPI
T005253,A13231,29-03-2026,Credit,4104.7,ATM
T005254,A12701,02-04-2025,Credit,54192,NEFT
T005255,A04182,01-01-2026,Debit,26.02,ATM
T005256,A10614,18-08-2025,Credit,10297.75,NEFT
T005257,A00282,27-09-2025,Debit,47192.98,UPI
T005258,A10541,28-02-2025,Debit,15549.18,ATM
T005259,A09741,26-03-2025,Debit,23390.24,IMPS
T005260,A12329,18-08-2025,Debit,15894.77,UPI
T005261,A12769,03-03-2025,Credit,42727.46,NEFT
T005262,A10513,23-04-2026,Debit,39425.88,NEFT
T005263,A01018,02-06-2025,Credit,31842.64,ATM
T005264,A03454,01-04-2026,Credit,74359.51,ATM
T005265,A07065,14-08-2025,Credit,85219.2,NEFT
T005266,A02412,16-09-2024,Credit,22565.3,NEFT
T005267,A04369,12-10-2024,Credit,59071.93,ATM
T005268,A03315,23-10-2025,Credit,-72301.03,NEFT
T005269,A14196,25-01-2026,Credit,45249.97,ATM
T005270,A01980,18-10-2025,Credit,83799.41,ATM
T005271,A09079,21-09-2025,Credit,16836.97,ATM
T005272,A14688,12-09-2024,Credit,4802.14,ATM
T005273,A11890,25-11-2025,Debit,46878.68,ATM
T005274,A07609,26-10-2025,Credit,30501.84,ATM
T005275,A01032,20-06-2024,Credit,88893.93,ATM
T005276,A13726,14-03-2025,Credit,27953.49,NEFT
T005277,A01530,20-05-2025,Credit,32895.18,IMPS
T005278,A11702,10-09-2025,Credit,46824.16,NEFT
T005279,A99999,16-04-2026,Debit,52045.71,ATM
T005280,A05484,04-11-2025,Debit,97878.66,IMPS
T005281,A06226,12-02-2026,Debit,93615.1,ATM
T005282,A12054,12-12-2025,Debit,10361.91,NEFT
T005283,A14119,22-03-2026,Credit,7970.82,UPI
T005284,A08294,04-05-2025,Debit,96284.86,NEFT
T005285,A14314,22-08-2025,Debit,22546.32,IMPS
T005286,A11711,17-12-2025,Credit,97739.17,IMPS
T005287,A01425,01-04-2025,Debit,58691.15,UPI
T005288,A10544,25-02-2026,Credit,18715.68,ATM
T005289,A06938,06-06-2024,Credit,22128.6,NEFT
T005290,A13813,30-05-2024,Credit,1908.72,UPI
T005291,A03994,04-09-2024,Debit,62947.83,UPI
T005292,A09551,07-03-2026,Debit,98705.64,NEFT
T005293,A08646,19-03-2025,Debit,35191.09,NEFT
T005294,A07602,20-06-2024,Credit,28153.26,UPI
T005295,A04381,24-05-2024,Credit,82357.95,NEFT
T005296,A11841,27-10-2024,Debit,76987.36,IMPS
T005297,A04131,17-01-2026,Debit,66325.82,ATM
T005298,A13368,27-07-2025,Debit,19722.9,UPI
T005299,A03021,23-10-2025,Credit,27992.26,IMPS
T005300,A04605,01-11-2024,Credit,16808.14,ATM
T005301,A99999,09-03-2025,Credit,93921.16,IMPS
T005302,A00720,21-02-2025,Debit,56509.63,IMPS
T005303,A10524,30-07-2025,Credit,53438.35,NEFT
T005304,A09521,07-09-2024,Debit,79148.98,IMPS
T005305,A06818,21-04-2025,Debit,44149.65,UPI
T005306,A05355,24-10-2024,Credit,54908.26,UPI
T005307,A11226,23-01-2025,Debit,9897.91,NEFT
T005308,A08820,14-02-2026,Credit,94559.54,UPI
T005309,A04240,18-06-2025,Debit,28724.88,NEFT
T005310,A08126,05-11-2024,Debit,52040.15,UPI
T005311,A13356,15-01-2025,Credit,97127.83,IMPS
T005312,A01833,11-12-2024,Debit,17694.78,ATM
T005313,A04745,18-10-2025,Credit,53323.06,IMPS
T005314,A01473,29-04-2024,Credit,43823.57,NEFT
T005315,A05516,18-10-2025,Credit,28970.01,UPI
T005316,A00880,18-11-2024,Debit,95175.18,IMPS
T005317,A14429,02-06-2024,Credit,25618.23,ATM
T005318,A01330,06-12-2025,Debit,91242.84,ATM
T005319,A07844,11-11-2024,Debit,38987.84,ATM
T005320,A10184,10-01-2025,Debit,16904.7,ATM
T005321,A10480,25-05-2024,Credit,91664.19,IMPS
T005322,A99999,13-08-2024,Debit,35038.81,IMPS
T005323,A13750,24-09-2025,Debit,74850.89,ATM
T005324,A07550,17-01-2026,Credit,95645.82,ATM
T005325,A10643,13-07-2025,Credit,60109.58,NEFT
T005326,A00084,07-03-2026,Debit,91630.81,IMPS
T005327,A12519,12-02-2025,Debit,11331.48,IMPS
T005328,A11663,29-12-2024,Credit,87981.94,IMPS
T005329,A03174,27-12-2024,Debit,11128.45,ATM
T005330,A01631,09-04-2025,Credit,19517.28,ATM
T005331,A03613,11-05-2024,Debit,30147.41,UPI
T005332,A10223,01-09-2024,Credit,79695.05,ATM
T005333,A07248,21-05-2025,Debit,35978.42,NEFT
T005334,A04767,11-02-2025,Debit,58208.79,ATM
T005335,A11111,28-02-2025,Debit,10406.02,UPI
T005336,A12712,22-06-2025,Credit,49863.97,NEFT
T005337,A00578,28-08-2025,Debit,55951.64,NEFT
T005338,A04549,19-06-2024,Debit,73586.18,IMPS
T005339,A12963,03-03-2026,Debit,63788.45,ATM
T005340,A08136,07-11-2024,Credit,35481.91,UPI
T005341,A12545,16-09-2024,Credit,9788.49,UPI
T005342,A12877,17-05-2025,Debit,12470.67,UPI
